# GT-EV-Testbed UART telemetry log
# session_start_ms,3995
# master_id,101,slave_id,102
# poll_ms=125, dual_uart, read_only
millis_ms,esc_id,vbat_v,rpm,motor_a,input_a,duty,fet_c,motor_c,fault
10206,102,57.870,99,0.0000,0.0000,-0.00850,26.0,-60.0,0
10331,102,57.750,-170,0.0000,0.0000,-0.02190,25.9,-60.0,0
10331,102,57.870,0,0.0000,0.0000,-0.00850,26.0,-60.0,0
10456,102,57.750,-249,0.0000,0.0000,-0.02330,25.9,-60.0,0
10456,102,57.860,0,0.0000,0.0000,-0.00880,26.0,-60.0,0
10581,102,57.760,-172,0.0000,0.0000,-0.01360,25.9,-60.0,0
10581,102,57.860,40,0.0000,0.0000,0.00950,26.0,-60.0,0
10706,102,57.740,-217,0.0000,0.0000,-0.01900,25.9,-60.0,0
10706,102,57.840,0,0.0000,0.0000,0.00990,26.0,-60.0,0
10831,102,57.770,-191,0.0000,0.0000,-0.01370,25.9,-60.0,0
10831,102,57.860,11,0.0000,0.0000,0.01000,26.0,-60.0,0
10956,102,57.760,-247,0.0000,0.0000,-0.01830,25.9,-60.0,0
10956,102,57.860,0,0.0000,0.0000,0.00920,26.0,-60.0,0
11081,102,57.750,-192,0.0000,0.0000,-0.02110,25.9,-60.0,0
11081,102,57.870,0,0.0000,0.0000,0.00940,25.9,-60.0,0
11206,102,57.750,-150,0.0000,0.0000,-0.01100,25.9,-60.0,0
11206,102,57.860,0,0.0000,0.0000,0.00940,25.9,-60.0,0
11331,102,57.750,-134,0.0000,0.0000,-0.01400,25.9,-60.0,0
11331,102,57.870,0,0.0000,0.0000,0.00930,26.0,-60.0,0
11456,102,57.760,-124,0.0000,0.0000,-0.01640,25.9,-60.0,0
11456,102,57.860,-59,0.0000,0.0000,-0.00970,26.0,-60.0,0
11581,102,57.740,-102,0.0000,0.0000,-0.00930,25.9,-60.0,0
11581,102,57.860,0,0.0000,0.0000,-0.00990,26.0,-60.0,0
11706,102,57.750,-122,0.0000,0.0000,0.00670,25.9,-60.0,0
11706,102,57.860,0,0.0000,0.0000,-0.00960,26.0,-60.0,0
11831,102,57.760,-1,0.0000,0.0000,0.00910,25.9,-60.0,0
11831,102,57.860,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
11956,102,57.760,0,0.0000,0.0000,0.00980,25.9,-60.0,0
11956,102,57.860,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
12082,102,57.750,0,0.0000,0.0000,0.00940,25.9,-60.0,0
12082,102,57.850,0,0.0000,0.0000,-0.00940,25.9,-60.0,0
12207,102,57.750,0,0.0000,0.0000,0.00940,25.9,-60.0,0
12207,102,57.850,0,0.0000,0.0000,-0.00940,25.9,-60.0,0
12332,102,57.740,0,0.0000,0.0000,0.00890,25.9,-60.0,0
12332,102,57.860,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
12457,102,57.750,0,0.0000,0.0000,0.00920,25.9,-60.0,0
12457,102,57.850,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
12582,102,57.760,0,0.0000,0.0000,0.00900,25.9,-60.0,0
12582,102,57.850,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
12707,102,57.740,0,0.0000,0.0000,0.00910,25.9,-60.0,0
12707,102,57.870,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
12832,102,57.750,0,0.0000,0.0000,0.00930,25.9,-60.0,0
12832,102,57.860,0,0.0000,0.0000,-0.00930,25.9,-60.0,0
12957,102,57.760,0,0.0000,0.0000,0.00910,25.9,-60.0,0
12957,102,57.870,0,0.0000,0.0000,-0.00970,26.0,-60.0,0
13082,102,57.760,0,0.0000,0.0000,0.00900,25.9,-60.0,0
13082,102,57.860,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
13207,102,57.750,0,0.0000,0.0000,0.00900,25.9,-60.0,0
13207,102,57.850,0,0.0000,0.0000,-0.00960,26.0,-60.0,0
13332,102,57.720,0,0.0000,0.0000,0.00920,25.9,-60.0,0
13332,102,57.860,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
13457,102,57.750,0,0.0000,0.0000,0.00890,25.9,-60.0,0
13457,102,57.870,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
13582,102,57.750,0,0.0000,0.0000,0.00930,25.9,-60.0,0
13582,102,57.860,0,0.0000,0.0000,-0.00960,26.0,-60.0,0
13707,102,57.760,0,0.0000,0.0000,0.00920,25.9,-60.0,0
13707,102,57.860,0,0.0000,0.0000,-0.00960,26.0,-60.0,0
13832,102,57.750,0,0.0000,0.0000,0.00920,25.9,-60.0,0
13832,102,57.860,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
13957,102,57.760,0,0.0000,0.0000,0.00920,25.9,-60.0,0
13957,102,57.860,0,0.0000,0.0000,-0.00960,26.0,-60.0,0
14082,102,57.760,0,0.0000,0.0000,0.00920,25.9,-60.0,0
14082,102,57.870,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
14207,102,57.750,0,0.0000,0.0000,0.00910,25.9,-60.0,0
14207,102,57.860,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
14332,102,57.730,0,0.0000,0.0000,0.00900,25.9,-60.0,0
14332,102,57.860,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
14457,102,57.760,0,0.0000,0.0000,0.00910,25.9,-60.0,0
14457,102,57.860,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
14582,102,57.740,0,0.0000,0.0000,0.00940,25.9,-60.0,0
14582,102,57.870,0,0.0000,0.0000,-0.00920,26.0,-60.0,0
14707,102,57.770,0,0.0000,0.0000,0.00910,25.9,-60.0,0
14707,102,57.860,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
14832,102,57.760,0,0.0000,0.0000,0.00910,25.9,-60.0,0
14832,102,57.870,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
14957,102,57.760,0,0.0000,0.0000,0.00920,25.9,-60.0,0
14957,102,57.860,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
15082,102,57.760,0,0.0000,0.0000,0.00910,25.9,-60.0,0
15082,102,57.860,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
15207,102,57.740,0,0.0000,0.0000,0.00940,25.9,-60.0,0
15207,102,57.850,0,0.0000,0.0000,-0.00960,26.0,-60.0,0
15332,102,57.760,0,0.0000,0.0000,0.00920,25.9,-60.0,0
15332,102,57.860,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
15457,102,57.740,0,0.0000,0.0000,0.00900,25.9,-60.0,0
15457,102,57.850,0,0.0000,0.0000,-0.00960,26.0,-60.0,0
15582,102,57.740,0,0.0000,0.0000,0.00910,25.9,-60.0,0
15582,102,57.860,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
15707,102,57.750,0,0.0000,0.0000,0.00920,25.9,-60.0,0
15707,102,57.860,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
15832,102,57.740,0,0.0000,0.0000,0.00910,25.9,-60.0,0
15832,102,57.860,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
15957,102,57.810,0,0.0000,0.0000,0.00910,25.9,-60.0,0
15957,102,57.860,0,0.0000,0.0000,-0.00950,25.9,-60.0,0
16082,102,57.730,0,0.0000,0.0000,0.00910,25.9,-60.0,0
16082,102,57.860,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
16207,102,57.750,0,0.0000,0.0000,0.00970,25.9,-60.0,0
16207,102,57.860,0,0.0000,0.0000,-0.01020,26.0,-60.0,0
16332,102,57.760,6,0.0000,0.0000,0.01170,25.9,-60.0,0
16332,102,57.860,-115,0.0000,0.0000,-0.01310,25.9,-60.0,0
16457,102,57.740,160,0.0000,0.0000,0.01110,25.9,-60.0,0
16457,102,57.860,-99,0.0000,0.0000,-0.01450,26.0,-60.0,0
16582,102,57.750,182,0.0000,0.0000,0.02150,25.9,-60.0,0
16582,102,57.850,-157,0.0000,0.0000,-0.01270,26.0,-60.0,0
16707,102,57.750,151,0.0000,0.0000,0.01760,25.9,-60.0,0
16707,102,57.860,-254,0.0000,0.0000,-0.02520,26.0,-60.0,0
16832,102,57.750,108,0.0000,0.0000,0.00920,25.9,-60.0,0
16832,102,57.860,-240,0.0000,0.0000,-0.02140,26.0,-60.0,0
16957,102,57.760,108,0.0000,0.0000,0.01490,25.9,-60.0,0
16957,102,57.850,-81,0.0000,0.0000,-0.02690,26.0,-60.0,0
17083,102,57.750,64,0.0000,0.0000,0.01220,25.9,-60.0,0
17083,102,57.860,-192,0.0000,0.0000,-0.01640,26.0,-60.0,0
17208,102,57.750,60,0.0000,0.0000,0.01100,25.9,-60.0,0
17208,102,57.860,-120,0.0000,0.0000,-0.01290,26.0,-60.0,0
17333,102,57.760,83,0.0000,0.0000,0.00950,25.9,-60.0,0
17333,102,57.860,-32,0.0000,0.0000,-0.00940,26.0,-60.0,0
17458,102,57.740,0,0.0000,0.0000,-0.00890,25.9,-60.0,0
17458,102,57.870,57,0.0000,0.0000,-0.00810,26.0,-60.0,0
17583,102,57.750,0,0.0000,0.0000,-0.00930,25.9,-60.0,0
17583,102,57.870,2,0.0000,0.0000,-0.00730,26.0,-60.0,0
17708,102,57.740,0,0.0000,0.0000,-0.00940,25.9,-60.0,0
17708,102,57.860,57,0.0000,0.0000,0.00970,26.0,-60.0,0
17833,102,57.740,0,0.0000,0.0000,-0.00940,25.9,-60.0,0
17833,102,57.860,129,0.0000,0.0000,0.01040,26.0,-60.0,0
17958,102,57.740,-78,0.0000,0.0000,0.00900,25.9,-60.0,0
17958,102,57.870,1,0.0000,0.0000,0.01050,26.0,-60.0,0
18083,102,57.730,0,0.0000,0.0000,0.00890,25.9,-60.0,0
18083,102,57.860,70,0.0000,0.0000,0.01120,26.0,-60.0,0
18208,102,57.760,0,0.0000,0.0000,0.00840,25.9,-60.0,0
18208,102,57.860,0,0.0000,0.0000,0.01150,26.0,-60.0,0
18333,102,57.740,-105,0.0000,0.0000,0.00150,25.9,-60.0,0
18333,102,57.860,9,0.0000,0.0000,0.01120,26.0,-60.0,0
18458,102,57.760,-127,0.0000,0.0000,-0.00960,25.9,-60.0,0
18458,102,57.860,88,0.0000,0.0000,-0.00980,26.0,-60.0,0
18583,102,57.750,-135,0.0000,0.0000,-0.01130,25.9,-60.0,0
18583,102,57.850,0,0.0000,0.0000,-0.00550,26.0,-60.0,0
18708,102,57.730,-40,0.0000,0.0000,-0.01150,25.9,-60.0,0
18708,102,57.850,4,0.0000,0.0000,-0.00830,26.0,-60.0,0
18833,102,57.740,-3,0.0000,0.0000,-0.01190,25.9,-60.0,0
18833,102,57.850,59,0.0000,0.0000,0.00920,26.0,-60.0,0
18958,102,57.750,-7,0.0000,0.0000,-0.00970,25.9,-60.0,0
18958,102,57.850,0,0.0000,0.0000,0.00930,26.0,-60.0,0
19083,102,57.750,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
19083,102,57.860,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
19208,102,57.740,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
19208,102,57.850,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
19333,102,57.750,0,0.0000,0.0000,-0.00930,25.9,-60.0,0
19333,102,57.860,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
19458,102,57.740,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
19458,102,57.840,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
19583,102,57.760,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
19583,102,57.840,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
19708,102,57.740,0,0.0000,0.0000,-0.00930,25.9,-60.0,0
19708,102,57.850,0,0.0000,0.0000,-0.00960,26.0,-60.0,0
19833,102,57.750,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
19833,102,57.850,0,0.0000,0.0000,-0.01020,26.0,-60.0,0
19958,102,57.740,0,0.0000,0.0000,-0.00930,25.9,-60.0,0
19958,102,57.860,0,0.0000,0.0000,-0.01100,26.0,-60.0,0
20083,102,57.740,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
20083,102,57.850,-5,0.0000,0.0000,-0.01060,26.0,-60.0,0
20208,102,57.750,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
20208,102,57.860,0,0.0000,0.0000,-0.00990,26.0,-60.0,0
20333,102,57.740,0,0.0000,0.0000,-0.00880,25.9,-60.0,0
20333,102,57.850,0,0.0000,0.0000,-0.00960,26.0,-60.0,0
20458,102,57.740,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
20458,102,57.850,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
20583,102,57.750,0,0.0000,0.0000,-0.00940,25.9,-60.0,0
20583,102,57.860,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
20708,102,57.770,0,0.0000,0.0000,-0.00890,25.9,-60.0,0
20708,102,57.840,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
20833,102,57.740,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
20833,102,57.860,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
20958,102,57.740,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
20958,102,57.850,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
21083,102,57.750,0,0.0000,0.0000,-0.00940,25.9,-60.0,0
21083,102,57.850,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
21208,102,57.740,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
21208,102,57.860,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
21333,102,57.760,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
21333,102,57.860,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
21458,102,57.760,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
21458,102,57.860,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
21583,102,57.760,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
21583,102,57.850,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
21708,102,57.740,0,0.0000,0.0000,0.00890,25.9,-60.0,0
21708,102,57.850,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
21833,102,57.740,0,0.0000,0.0000,0.00860,25.9,-60.0,0
21833,102,57.870,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
21958,102,57.740,30,0.0000,0.0000,-0.00820,25.9,-60.0,0
21958,102,57.850,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
22083,102,57.760,0,0.0000,0.0000,-0.00830,25.9,-60.0,0
22083,102,57.860,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
22208,102,57.750,0,0.0000,0.0000,-0.00860,25.9,-60.0,0
22208,102,57.850,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
22333,102,57.740,58,0.0000,0.0000,-0.00910,25.9,-60.0,0
22333,102,57.860,0,0.0000,0.0000,-0.00960,26.0,-60.0,0
22458,102,57.760,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
22458,102,57.850,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
22583,102,57.740,0,0.0000,0.0000,-0.00890,25.9,-60.0,0
22583,102,57.850,0,0.0000,0.0000,-0.00960,26.0,-60.0,0
22708,102,57.770,0,0.0000,0.0000,-0.00930,25.9,-60.0,0
22708,102,57.850,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
22833,102,57.730,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
22833,102,57.860,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
22958,102,57.740,0,0.0000,0.0000,-0.00870,25.9,-60.0,0
22958,102,57.850,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
23083,102,57.750,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
23083,102,57.850,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
23208,102,57.740,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
23208,102,57.860,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
23333,102,57.750,-61,0.0000,0.0000,-0.00910,25.9,-60.0,0
23333,102,57.860,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
23458,102,57.730,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
23458,102,57.850,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
23583,102,57.760,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
23583,102,57.850,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
23708,102,57.740,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
23708,102,57.850,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
23833,102,57.760,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
23833,102,57.850,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
23958,102,57.730,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
23958,102,57.860,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
24084,102,57.740,0,0.0000,0.0000,-0.00930,25.9,-60.0,0
24084,102,57.840,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
24209,102,57.740,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
24209,102,57.850,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
24334,102,57.700,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
24334,102,57.860,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
24459,102,57.750,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
24459,102,57.850,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
24584,102,57.730,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
24584,102,57.860,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
24709,102,57.740,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
24709,102,57.850,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
24834,102,57.730,0,0.0000,0.0000,-0.00930,25.9,-60.0,0
24834,102,57.850,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
24959,102,57.750,0,0.0000,0.0000,-0.00930,25.9,-60.0,0
24959,102,57.840,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
25084,102,57.720,0,0.0000,0.0000,-0.00930,25.9,-60.0,0
25084,102,57.850,0,0.0000,0.0000,-0.00920,26.0,-60.0,0
25209,102,57.750,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
25209,102,57.850,0,0.0000,0.0000,-0.00920,26.0,-60.0,0
25334,102,57.760,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
25334,102,57.850,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
25459,102,57.740,0,0.0000,0.0000,-0.00930,25.9,-60.0,0
25459,102,57.850,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
25584,102,57.740,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
25584,102,57.860,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
25709,102,57.750,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
25709,102,57.850,0,0.0000,0.0000,-0.00960,26.0,-60.0,0
25834,102,57.750,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
25834,102,57.850,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
25959,102,57.750,0,0.0000,0.0000,-0.00930,25.9,-60.0,0
25959,102,57.850,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
26084,102,57.750,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
26084,102,57.850,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
26209,102,57.740,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
26209,102,57.850,0,0.0000,0.0000,-0.00930,26.0,-60.0,0
26334,102,57.730,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
26334,102,57.850,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
26459,102,57.750,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
26459,102,57.840,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
26584,102,57.740,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
26584,102,57.860,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
26709,102,57.750,0,0.0000,0.0000,-0.00900,25.9,-60.0,0
26709,102,57.870,0,0.0000,0.0000,-0.00950,26.0,-60.0,0
26834,102,57.730,0,0.0000,0.0000,-0.00920,25.9,-60.0,0
26834,102,57.840,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
26959,102,57.730,0,0.0000,0.0000,-0.00910,25.9,-60.0,0
26959,102,57.850,0,0.0000,0.0000,-0.00940,26.0,-60.0,0
27084,102,57.730,0,0.0000,0.0000,-0.00960,25.9,-60.0,0
