# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,3996
# master_id,101 (esc1),slave_id,102 (esc2)
# firmware,2.3.0
# poll_ms=125,drive=PPM D6/D10
# control_state: 0=STOP_NO_THROTTLE 1=NORMAL_DRIVE 2=STEERING_TIMEOUT 3=FAILSAFE_STOP
# throttle_age_ms,steering_age_ms: -1 if channel never seen
# stop_commanded: 1=firmware neutral due to invalid throttle only
time_ms,loop_dt_ms,throttle_us,steering_us,throttle_norm,steering_norm,left_mix,right_mix,master_ppm_us,slave_ppm_us,throttle_age_ms,steering_age_ms,throttle_signal_valid,steering_signal_valid,throttle_ever_seen,steering_ever_seen,stop_commanded,control_state,esc1_last_update_age_ms,esc2_last_update_age_ms,esc1_rpm,esc1_duty,esc1_motor_current,esc1_input_current,esc1_vin,esc1_fault_code,esc1_fault_name,esc2_rpm,esc2_duty,esc2_motor_current,esc2_input_current,esc2_vin,esc2_fault_code,esc2_fault_name
14389,136,1185,999,0.6300,-1.0000,0.2814,0.4020,1612,1660,0,31,1,1,1,1,0,1,32,1,384,0.07790,5.6170,0.3458,56.110,0,NONE,560,0.11630,9.5861,0.9245,56.200,0,NONE
14525,136,1185,999,0.6300,-1.0000,0.2814,0.4020,1612,1660,0,31,1,1,1,1,0,1,32,1,420,0.08390,5.5513,0.3561,56.000,0,NONE,617,0.11570,9.8660,1.0109,56.230,0,NONE
14661,136,1186,999,0.6280,-1.0000,0.2799,0.3998,1611,1659,0,31,1,1,1,1,0,1,32,1,498,0.07500,5.5664,0.3698,56.100,0,NONE,675,0.12740,9.8677,1.0670,56.110,0,NONE
14797,136,1187,999,0.6260,-1.0000,0.2783,0.3976,1611,1659,0,31,1,1,1,1,0,1,32,1,525,0.09200,5.3688,0.3801,56.090,0,NONE,760,0.12660,9.8596,1.1148,56.190,0,NONE
14933,136,1190,999,0.6200,-1.0000,0.2737,0.3910,1609,1656,0,31,1,1,1,1,0,1,32,1,560,0.09260,5.3286,0.3996,55.900,0,NONE,825,0.14380,9.5154,1.1291,56.170,0,NONE
15087,154,1194,999,0.6120,-1.0000,0.2676,0.3823,1607,1652,0,48,1,1,1,1,0,1,49,0,591,0.09130,5.0773,0.3928,56.040,0,NONE,896,0.14710,9.1346,1.1165,56.190,0,NONE
15222,135,1194,1000,0.6120,-1.0000,0.2676,0.3823,1607,1652,0,31,1,1,1,1,0,1,32,1,614,0.08620,4.8624,0.3783,56.080,0,NONE,1001,0.14990,8.3081,1.0289,56.190,0,NONE
15359,137,1194,999,0.6120,-1.0000,0.2676,0.3823,1607,1652,0,31,1,1,1,1,0,1,32,0,638,0.09180,4.6333,0.3674,56.040,0,NONE,1019,0.15790,7.9196,1.0038,56.210,0,NONE
15495,136,1200,999,0.6000,-1.0000,0.2587,0.3696,1603,1647,0,31,1,1,1,1,0,1,32,0,642,0.09530,4.6264,0.3682,56.080,0,NONE,1107,0.16050,7.5212,0.9651,56.190,0,NONE
15631,136,1200,1047,0.6000,-0.9060,0.2632,0.3696,1605,1647,0,31,1,1,1,1,0,1,32,0,663,0.09060,4.4028,0.3526,56.090,0,NONE,1102,0.15420,6.8709,0.8854,56.260,0,NONE
15767,136,1199,1126,0.6020,-0.7480,0.2736,0.3717,1609,1648,0,31,1,1,1,1,0,1,32,0,660,0.09480,4.3413,0.3447,56.150,0,NONE,1162,0.15730,6.2198,0.7976,56.250,0,NONE
15902,135,1220,1282,0.5600,-0.4360,0.2503,0.3294,1600,1631,0,30,1,1,1,1,0,1,32,1,651,0.09630,4.7188,0.3822,56.110,0,NONE,1192,0.15610,6.0352,0.7799,56.240,0,NONE
16038,136,1346,1497,0.3080,0.0000,0.1726,0.2201,1569,1588,0,31,1,1,1,1,0,1,32,1,632,0.09860,4.5563,0.3545,56.240,0,NONE,1171,0.14220,4.4439,0.5423,56.330,0,NONE
16175,137,1474,1497,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,31,0,608,0.06420,3.4044,0.2419,56.360,0,NONE,1152,0.09830,1.5888,0.1682,56.530,0,NONE
16311,136,1474,1497,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,31,0,475,0.00000,-0.6325,0.0230,56.510,0,NONE,1091,0.07670,-2.3082,-0.1612,56.640,0,NONE
16447,136,1474,1497,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,31,0,373,0.00000,-5.6605,-0.0085,56.490,0,NONE,1040,0.08420,-1.6939,-0.1123,56.580,0,NONE
16583,136,1474,1498,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,31,0,255,0.00000,-3.7171,-0.0054,56.470,0,NONE,835,0.00000,10.1628,0.0017,56.600,0,NONE
16719,136,1479,1499,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,31,0,176,0.00000,-2.9903,-0.0044,56.470,0,NONE,630,0.00000,9.8519,0.0146,56.590,0,NONE
16855,136,1673,1506,-0.3460,0.0000,-0.0150,-0.0150,1500,1500,0,31,1,1,1,1,0,1,31,0,183,0.00000,-1.4136,-0.0019,56.470,0,NONE,474,0.00000,6.9589,0.0105,56.580,0,NONE
16991,136,1930,1498,-0.8600,0.0000,-0.0750,-0.0750,1490,1490,0,31,1,1,1,1,0,1,31,1,52,0.00000,-1.3914,-0.0021,56.450,0,NONE,293,0.00000,4.5215,0.0059,56.590,0,NONE
17127,136,1974,1498,-0.9480,0.0000,-0.1350,-0.1350,1481,1481,0,31,1,1,1,1,0,1,32,1,109,0.00000,-1.5173,-0.0021,56.440,0,NONE,198,0.00000,2.0530,0.0027,56.580,0,NONE
17263,136,1974,1497,-0.9480,0.0000,-0.1950,-0.1950,1472,1472,0,31,1,1,1,1,0,1,32,1,105,0.00000,-0.8944,-0.0009,56.450,0,NONE,128,0.00000,1.5028,0.0013,56.570,0,NONE
17399,136,1974,1497,-0.9480,0.0000,-0.2550,-0.2550,1464,1464,0,31,1,1,1,1,0,1,32,1,0,-0.01770,-0.1297,0.0031,56.450,0,NONE,1,-0.02110,0.8494,0.0038,56.570,0,NONE
17535,136,1974,1497,-0.9480,0.0000,-0.3150,-0.3150,1455,1455,0,31,1,1,1,1,0,1,32,1,0,-0.02350,1.6926,0.0229,56.450,0,NONE,0,-0.01720,1.4969,0.0203,56.560,0,NONE
17671,136,1974,1497,-0.9480,0.0000,-0.3750,-0.3750,1447,1447,0,31,1,1,1,1,0,1,32,1,0,-0.02310,2.5849,0.0490,56.450,0,NONE,-32,-0.03310,2.2298,0.0408,56.550,0,NONE
17807,136,1973,1497,-0.9460,0.0000,-0.4350,-0.4350,1438,1438,0,31,1,1,1,1,0,1,32,1,-37,-0.03190,2.9899,0.0649,56.400,0,NONE,-122,-0.02480,3.7996,0.0911,56.560,0,NONE
17943,136,1732,1497,-0.4640,0.0000,-0.4200,-0.4200,1440,1440,0,31,1,1,1,1,0,1,32,1,0,-0.03800,4.6516,0.1336,56.360,0,NONE,0,-0.04640,4.5385,0.1542,56.480,0,NONE
18079,136,1318,1498,0.3640,0.0000,0.0150,0.0150,1500,1500,0,31,1,1,1,1,0,1,32,1,-94,-0.04070,5.0368,0.1560,56.380,0,NONE,-5,-0.04080,4.6818,0.1650,56.500,0,NONE
18232,153,1105,1497,0.7900,0.0000,0.0750,0.0750,1529,1529,0,30,1,1,1,1,0,1,32,1,0,0.00000,2.3285,0.0522,56.450,0,NONE,0,0.00000,1.3116,0.0410,56.580,0,NONE
18368,136,1075,1497,0.8500,0.0000,0.1350,0.1350,1553,1553,0,31,1,1,1,1,0,1,32,1,0,0.00000,-0.6292,-0.0010,56.470,0,NONE,0,0.00000,-0.4627,-0.0006,56.580,0,NONE
18504,136,1072,1497,0.8560,0.0000,0.1950,0.1950,1578,1578,0,31,1,1,1,1,0,1,32,1,96,0.00960,0.7199,0.0166,56.440,0,NONE,102,0.01200,1.9420,0.0330,56.570,0,NONE
18640,136,1074,1498,0.8520,0.0000,0.2550,0.2550,1602,1602,0,31,1,1,1,1,0,1,32,1,0,0.02480,3.8751,0.1153,56.380,0,NONE,62,0.03640,4.0980,0.1279,56.500,0,NONE
18776,136,1091,1498,0.8180,0.0000,0.3150,0.3150,1625,1625,0,31,1,1,1,1,0,1,32,1,58,0.05170,6.0374,0.2377,56.330,0,NONE,87,0.06620,6.1678,0.2913,56.360,0,NONE
18912,136,1095,1496,0.8100,0.0000,0.3750,0.3750,1649,1649,0,31,1,1,1,1,0,1,32,1,22,0.06180,8.7901,0.4566,56.230,0,NONE,162,0.08880,8.5474,0.5117,56.270,0,NONE
19048,136,1099,1497,0.8020,0.0000,0.4350,0.4350,1673,1673,0,31,1,1,1,1,0,1,32,1,217,0.07520,10.8706,0.7484,56.050,0,NONE,252,0.09630,10.4695,0.7939,56.000,0,NONE
19184,136,1104,1498,0.7920,0.0000,0.4950,0.4950,1697,1697,0,31,1,1,1,1,0,1,32,1,230,0.11460,13.2611,1.1627,55.830,0,NONE,379,0.14400,12.5906,1.1877,55.740,0,NONE
19320,136,1109,1497,0.7820,0.0000,0.5550,0.5550,1721,1721,0,31,1,1,1,1,0,1,32,1,356,0.14390,15.5845,1.6740,55.500,0,NONE,591,0.14170,14.1991,1.6611,55.560,0,NONE
19456,136,1115,1497,0.7700,0.0000,0.5819,0.5819,1732,1732,0,31,1,1,1,1,0,1,32,1,543,0.15700,17.5004,2.2519,55.130,0,NONE,733,0.16780,15.9403,2.2449,55.180,0,NONE
19592,136,1184,1497,0.6320,0.0000,0.4600,0.4600,1683,1683,0,31,1,1,1,1,0,1,32,1,710,0.20010,18.8624,2.8772,54.860,0,NONE,902,0.20590,16.5652,2.6448,54.890,0,NONE
19728,136,1369,1497,0.2620,0.0000,0.2243,0.2243,1589,1589,0,31,1,1,1,1,0,1,32,1,852,0.19620,17.3436,2.6799,55.220,0,NONE,1065,0.18050,13.4956,2.1094,55.490,0,NONE
19864,136,1449,1493,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,944,0.15560,13.2217,1.8942,55.710,0,NONE,1180,0.14160,8.9679,1.2766,55.950,0,NONE
20000,136,1345,1496,0.3100,0.0000,0.0450,0.0450,1518,1518,0,31,1,1,1,1,0,1,32,1,971,0.13710,8.9626,1.1313,56.100,0,NONE,1205,0.14450,4.1549,0.5130,56.280,0,NONE
20136,136,1208,1493,0.5840,0.0000,0.1050,0.1050,1542,1542,0,31,1,1,1,1,0,1,32,1,994,0.10850,4.4882,0.4775,56.390,0,NONE,1198,0.08160,-0.7870,-0.0640,56.570,0,NONE
