# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,3996
# master_id,101 (esc1),slave_id,102 (esc2)
# firmware,2.3.0
# poll_ms=125,drive=PPM D6/D10
# control_state: 0=STOP_NO_THROTTLE 1=NORMAL_DRIVE 2=STEERING_TIMEOUT 3=FAILSAFE_STOP
# throttle_age_ms,steering_age_ms: -1 if channel never seen
# stop_commanded: 1=firmware neutral due to invalid throttle only
time_ms,loop_dt_ms,throttle_us,steering_us,throttle_norm,steering_norm,left_mix,right_mix,master_ppm_us,slave_ppm_us,throttle_age_ms,steering_age_ms,throttle_signal_valid,steering_signal_valid,throttle_ever_seen,steering_ever_seen,stop_commanded,control_state,esc1_last_update_age_ms,esc2_last_update_age_ms,esc1_rpm,esc1_duty,esc1_motor_current,esc1_input_current,esc1_vin,esc1_fault_code,esc1_fault_name,esc2_rpm,esc2_duty,esc2_motor_current,esc2_input_current,esc2_vin,esc2_fault_code,esc2_fault_name
9249,136,1349,1506,0.3020,0.0000,0.1373,0.1373,1554,1554,37,0,1,1,1,1,0,1,38,1,243,0.05520,4.6136,0.2148,57.540,0,NONE,475,0.05730,1.3577,0.0633,57.620,0,NONE
9385,136,1360,1506,0.2800,0.0000,0.1252,0.1252,1550,1550,37,0,1,1,1,1,0,1,38,1,118,0.05520,5.2218,0.2207,57.530,0,NONE,559,0.05520,1.4591,0.0590,57.650,0,NONE
9522,137,1409,1506,0.1820,0.0000,0.0764,0.0764,1530,1530,37,0,1,1,1,1,0,1,38,0,637,0.04700,3.8709,0.1625,57.490,0,NONE,438,0.02840,0.6994,0.0312,57.700,0,NONE
9658,136,1465,1510,0.0000,0.0000,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,37,0,130,0.00570,-0.0536,0.0168,57.600,0,NONE,348,0.00000,-0.5203,-0.0146,57.700,0,NONE
9794,136,1472,1515,0.0000,0.0000,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,37,0,82,0.00000,-0.7073,-0.0016,57.580,0,NONE,64,0.00000,2.1542,0.0031,57.710,0,NONE
9930,136,1472,1653,0.0000,0.3060,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,37,0,0,0.00000,1.2416,0.0008,57.590,0,NONE,3,0.00000,0.4947,0.0004,57.700,0,NONE
10066,136,1472,1805,0.0000,0.6100,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,38,0,79,0.00000,1.4377,0.0012,57.580,0,NONE,0,0.00000,-0.1666,-0.0003,57.700,0,NONE
10219,153,1408,1883,0.1840,0.7660,0.0300,0.0280,1512,1500,37,0,1,1,1,1,0,1,38,0,-65,0.00000,1.5066,0.0013,57.590,0,NONE,0,0.00000,-0.3221,-0.0005,57.700,0,NONE
10355,136,1385,1888,0.2300,0.7760,0.0900,0.0819,1536,1532,37,0,1,1,1,1,0,1,38,0,0,0.00000,1.5012,0.0011,57.600,0,NONE,0,0.00000,-0.2820,-0.0004,57.690,0,NONE
10491,136,1369,1894,0.2620,0.7880,0.1156,0.1024,1546,1540,37,0,1,1,1,1,0,1,38,0,122,0.02020,1.8464,0.0121,57.590,0,NONE,136,0.01810,0.5600,0.0081,57.680,0,NONE
10627,136,1362,1894,0.2760,0.7880,0.1230,0.1060,1549,1542,37,0,1,1,1,1,0,1,37,1,124,0.04080,4.5259,0.1228,57.530,0,NONE,123,0.03250,2.4373,0.0523,57.630,0,NONE
10763,136,1367,1896,0.2660,0.7920,0.1177,0.0986,1547,1539,37,0,1,1,1,1,0,1,38,1,151,0.04700,3.5094,0.1302,57.550,0,NONE,174,0.03050,1.4907,0.0364,57.670,0,NONE
10899,136,1366,1903,0.2680,0.8060,0.1187,0.0967,1547,1538,37,0,1,1,1,1,0,1,38,1,617,0.04280,3.3776,0.1196,57.530,0,NONE,265,0.02430,0.6774,0.0121,57.640,0,NONE
11035,136,1362,1908,0.2760,0.8160,0.1230,0.0979,1549,1539,37,0,1,1,1,1,0,1,38,1,234,0.04280,2.7738,0.0860,57.560,0,NONE,234,0.02220,-0.0603,-0.0018,57.660,0,NONE
11171,136,1355,1915,0.2900,0.8300,0.1306,0.1032,1552,1541,37,0,1,1,1,1,0,1,38,1,586,0.04490,3.7781,0.1343,57.510,0,NONE,220,0.02630,0.8744,0.0168,57.690,0,NONE
11307,136,1351,1918,0.2980,0.8360,0.1351,0.1063,1554,1542,37,0,1,1,1,1,0,1,38,1,220,0.05310,3.5447,0.1322,57.520,0,NONE,239,0.03050,0.7944,0.0183,57.650,0,NONE
11443,136,1350,1919,0.3000,0.8380,0.1362,0.1071,1554,1542,37,0,1,1,1,1,0,1,38,1,438,0.05730,5.9797,0.2708,57.450,0,NONE,280,0.03250,1.0971,0.0262,57.650,0,NONE
11579,136,1333,1920,0.3340,0.8400,0.1560,0.1224,1562,1548,37,0,1,1,1,1,0,1,38,1,246,0.05730,3.7233,0.1676,57.530,0,NONE,219,0.04280,0.9430,0.0247,57.600,0,NONE
11715,136,1333,1917,0.3340,0.8340,0.1560,0.1229,1562,1549,37,0,1,1,1,1,0,1,38,1,112,0.07380,7.2868,0.4231,57.190,0,NONE,271,0.04280,2.2752,0.0823,57.580,0,NONE
11851,136,1345,1918,0.3100,0.8360,0.1419,0.1116,1556,1544,37,0,1,1,1,1,0,1,38,1,546,0.07380,7.4523,0.4581,57.340,0,NONE,285,0.03660,2.0854,0.0713,57.690,0,NONE
11987,136,1345,1918,0.3100,0.8360,0.1419,0.1116,1556,1544,37,0,1,1,1,1,0,1,38,1,284,0.05930,4.3866,0.2104,57.500,0,NONE,158,0.03660,0.5122,0.0144,57.620,0,NONE
12123,136,1346,1915,0.3080,0.8300,0.1407,0.1111,1556,1544,37,0,1,1,1,1,0,1,38,1,55,0.06140,6.1575,0.2924,57.460,0,NONE,197,0.03460,1.4554,0.0401,57.610,0,NONE
12259,136,1346,1916,0.3080,0.8320,0.1407,0.1110,1556,1544,37,0,1,1,1,1,0,1,38,1,572,0.06140,5.0154,0.2511,57.520,0,NONE,173,0.03460,2.0992,0.0610,57.550,0,NONE
12395,136,1346,1917,0.3080,0.8340,0.1407,0.1109,1556,1544,37,0,1,1,1,1,0,1,38,1,243,0.06140,5.0301,0.2413,57.500,0,NONE,269,0.03460,1.1915,0.0318,57.620,0,NONE
12531,136,1345,1920,0.3100,0.8400,0.1419,0.1114,1556,1544,37,0,1,1,1,1,0,1,38,1,404,0.06140,7.0282,0.3495,57.430,0,NONE,274,0.03250,1.2643,0.0339,57.540,0,NONE
12667,136,1339,1920,0.3220,0.8400,0.1488,0.1168,1559,1546,37,0,1,1,1,1,0,1,38,1,282,0.06140,3.9871,0.1901,57.470,0,NONE,282,0.03660,1.2302,0.0322,57.610,0,NONE
12803,136,1338,1918,0.3240,0.8360,0.1500,0.1180,1560,1547,37,0,1,1,1,1,0,1,38,1,27,0.06550,7.1134,0.3705,57.340,0,NONE,374,0.04080,1.4398,0.0451,57.600,0,NONE
12939,136,1345,1875,0.3100,0.7500,0.1419,0.1126,1556,1545,37,0,1,1,1,1,0,1,38,1,673,0.06960,5.4122,0.3000,57.520,0,NONE,210,0.04080,2.1142,0.0676,57.460,0,NONE
13075,136,1442,1658,0.0000,0.3160,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,38,1,219,0.06140,6.0058,0.3263,57.540,0,NONE,61,0.02430,0.3563,0.0053,57.680,0,NONE
13211,136,1481,1525,0.0000,0.0000,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,38,1,82,0.00000,2.6613,0.0613,57.570,0,NONE,150,0.00000,1.3087,-0.0003,57.700,0,NONE
13364,153,1647,1504,-0.2940,0.0000,-0.0600,-0.0600,1492,1492,37,0,1,1,1,1,0,1,38,1,40,0.00000,-2.9025,-0.0040,57.580,0,NONE,27,0.00000,1.5743,0.0019,57.700,0,NONE
13500,136,1735,1504,-0.4700,0.0000,-0.1200,-0.1200,1483,1483,37,0,1,1,1,1,0,1,38,1,3,0.00000,0.9188,0.0003,57.600,0,NONE,26,0.00000,0.5894,0.0005,57.690,0,NONE
13636,136,1720,1504,-0.4400,0.0000,-0.1800,-0.1800,1475,1475,37,0,1,1,1,1,0,1,38,1,0,-0.00660,0.8987,-0.0001,57.570,0,NONE,0,-0.00980,0.4752,0.0017,57.700,0,NONE
13772,136,1733,1504,-0.4660,0.0000,-0.2400,-0.2400,1466,1466,37,0,1,1,1,1,0,1,38,1,0,-0.01940,-0.2550,-0.0008,57.570,0,NONE,-59,-0.02260,1.5898,0.0229,57.670,0,NONE
13908,136,1755,1504,-0.5100,0.0000,-0.2836,-0.2836,1460,1460,37,0,1,1,1,1,0,1,38,1,-124,-0.03220,2.0957,0.0474,57.560,0,NONE,-93,-0.03540,2.9704,0.0768,57.650,0,NONE
14044,136,1732,1504,-0.4640,0.0000,-0.2455,-0.2455,1465,1465,37,0,1,1,1,1,0,1,38,1,-165,-0.04190,3.9833,0.1262,57.540,0,NONE,-172,-0.03220,2.4855,0.0783,57.680,0,NONE
14180,136,1710,1504,-0.4200,0.0000,-0.2125,-0.2125,1470,1470,37,0,1,1,1,1,0,1,38,1,-229,-0.03540,0.3172,0.0105,57.560,0,NONE,-268,-0.03060,1.3202,0.0344,57.690,0,NONE
14316,136,1701,1504,-0.4020,0.0000,-0.1998,-0.1998,1472,1472,37,0,1,1,1,1,0,1,38,1,-506,-0.02580,1.3186,0.0305,57.550,0,NONE,-251,-0.02740,0.5274,0.0084,57.690,0,NONE
14452,136,1724,1504,-0.4480,0.0000,-0.2312,-0.2312,1467,1467,37,0,1,1,1,1,0,1,38,1,-201,-0.02420,0.2775,-0.0019,57.580,0,NONE,-233,-0.02420,0.7082,0.0124,57.680,0,NONE
14589,137,1785,1504,-0.5700,0.0000,-0.2912,-0.2912,1459,1459,37,0,1,1,1,1,0,1,37,0,-166,-0.03220,1.6639,0.0324,57.570,0,NONE,-253,-0.03540,0.9668,0.0232,57.650,0,NONE
14725,136,1741,1504,-0.4820,0.0000,-0.2600,-0.2600,1463,1463,37,0,1,1,1,1,0,1,37,0,-187,-0.04510,2.0435,0.0687,57.540,0,NONE,-232,-0.05160,2.6364,0.0947,57.610,0,NONE
14861,136,1737,1504,-0.4740,0.0000,-0.2535,-0.2535,1464,1464,37,0,1,1,1,1,0,1,37,0,-207,-0.03860,4.1766,0.1527,57.580,0,NONE,-317,-0.03700,1.8088,0.0596,57.650,0,NONE
14997,136,1735,1504,-0.4700,0.0000,-0.2503,-0.2503,1464,1464,37,0,1,1,1,1,0,1,37,0,-120,-0.03700,1.6121,0.0360,57.540,0,NONE,-280,-0.03700,0.6500,0.0144,57.670,0,NONE
15133,136,1745,1503,-0.4900,0.0000,-0.2666,-0.2666,1462,1462,37,0,1,1,1,1,0,1,37,0,-282,-0.03540,2.2572,0.0629,57.550,0,NONE,-297,-0.03540,0.8128,0.0194,57.680,0,NONE
15269,136,1734,1503,-0.4680,0.0000,-0.2487,-0.2487,1465,1465,37,0,1,1,1,1,0,1,37,0,-175,-0.03860,1.4456,0.0399,57.550,0,NONE,-313,-0.03860,0.8947,0.0247,57.670,0,NONE
15405,136,1742,1503,-0.4840,0.0000,-0.2616,-0.2616,1463,1463,37,0,1,1,1,1,0,1,37,0,-6,-0.03380,1.6359,0.0349,57.570,0,NONE,-305,-0.03700,0.8606,0.0221,57.680,0,NONE
15541,136,1749,1504,-0.4980,0.0000,-0.2733,-0.2733,1461,1461,37,0,1,1,1,1,0,1,37,0,-272,-0.03860,1.7938,0.0535,57.500,0,NONE,-285,-0.04190,1.0776,0.0279,57.640,0,NONE
15677,136,1769,1510,-0.5380,0.0000,-0.3086,-0.3086,1456,1456,37,0,1,1,1,1,0,1,37,0,-200,-0.04190,1.8560,0.0498,57.560,0,NONE,-402,-0.04510,1.5850,0.0510,57.650,0,NONE
15813,136,1765,1503,-0.5300,0.0000,-0.3013,-0.3013,1457,1457,37,0,1,1,1,1,0,1,37,0,-122,-0.04990,3.4689,0.1045,57.520,0,NONE,-276,-0.05320,2.0013,0.0751,57.640,0,NONE
15949,136,1775,1503,-0.5500,0.0000,-0.3084,-0.3084,1456,1456,37,0,1,1,1,1,0,1,37,0,-457,-0.04830,3.9891,0.1548,57.500,0,NONE,-383,-0.04350,1.5210,0.0590,57.680,0,NONE
16085,136,1763,1503,-0.5260,0.0000,-0.2977,-0.2977,1458,1458,37,0,1,1,1,1,0,1,37,0,-250,-0.04830,2.3870,0.0772,57.550,0,NONE,-364,-0.04830,1.2055,0.0434,57.630,0,NONE
16221,136,1778,1503,-0.5560,0.0000,-0.3255,-0.3255,1454,1454,37,0,1,1,1,1,0,1,37,0,-190,-0.04670,3.6231,0.1258,57.540,0,NONE,-357,-0.04830,1.6378,0.0624,57.640,0,NONE
16357,136,1792,1503,-0.5840,0.0000,-0.3531,-0.3531,1450,1450,37,0,1,1,1,1,0,1,37,0,46,-0.05160,5.1018,0.2019,57.550,0,NONE,-400,-0.05970,2.1188,0.0892,57.610,0,NONE
16493,136,1770,1503,-0.5400,0.0000,-0.3105,-0.3105,1456,1456,37,0,1,1,1,1,0,1,37,0,-256,-0.05970,3.8126,0.1852,57.470,0,NONE,-428,-0.05970,2.7261,0.1337,57.600,0,NONE
16629,136,1772,1504,-0.5440,0.0000,-0.3142,-0.3142,1455,1455,37,0,1,1,1,1,0,1,37,0,-189,-0.04990,4.8461,0.2056,57.550,0,NONE,-440,-0.05160,1.3776,0.0589,57.660,0,NONE
16765,136,1765,1503,-0.5300,0.0000,-0.3013,-0.3013,1457,1457,37,0,1,1,1,1,0,1,37,0,-86,-0.05160,3.8490,0.1235,57.540,0,NONE,-440,-0.05160,1.2306,0.0489,57.640,0,NONE
16901,136,1766,1504,-0.5320,0.0000,-0.3031,-0.3031,1457,1457,37,0,1,1,1,1,0,1,37,0,-117,-0.04830,3.4006,0.1049,57.550,0,NONE,-424,-0.04830,0.8988,0.0351,57.650,0,NONE
17037,136,1739,1503,-0.4780,0.0000,-0.2567,-0.2567,1464,1464,37,0,1,1,1,1,0,1,37,1,-449,-0.04830,3.4337,0.1298,57.470,0,NONE,-340,-0.04190,1.5301,0.0600,57.640,0,NONE
17173,136,1728,1503,-0.4560,0.0000,-0.2393,-0.2393,1466,1466,37,0,1,1,1,1,0,1,38,1,-163,-0.03700,2.6258,0.0700,57.540,0,NONE,-77,-0.03700,3.4348,0.1098,57.640,0,NONE
17309,136,1704,1504,-0.4080,0.0000,-0.2040,-0.2040,1471,1471,37,0,1,1,1,1,0,1,38,1,-133,-0.03220,3.6731,0.0970,57.520,0,NONE,-6,-0.03060,4.1979,0.1158,57.640,0,NONE
17445,136,1765,1503,-0.5300,0.0000,-0.2512,-0.2512,1464,1464,37,0,1,1,1,1,0,1,38,1,-47,-0.02580,2.1735,0.0464,57.550,0,NONE,-9,-0.02740,3.4266,0.0749,57.640,0,NONE
17581,136,1780,1504,-0.5600,0.0000,-0.3112,-0.3112,1456,1456,37,0,1,1,1,1,0,1,38,1,0,-0.03700,2.7059,0.0712,57.510,0,NONE,-81,-0.04030,3.9767,0.1075,57.600,0,NONE
17717,136,1894,1503,-0.7880,0.0000,-0.3712,-0.3712,1447,1447,37,0,1,1,1,1,0,1,38,1,-114,-0.04990,3.7121,0.1379,57.460,0,NONE,-194,-0.05320,4.5496,0.1826,57.560,0,NONE
17853,136,1875,1503,-0.7500,0.0000,-0.4312,-0.4312,1438,1438,37,0,1,1,1,1,0,1,38,1,-168,-0.06290,7.0370,0.3440,57.320,0,NONE,-114,-0.06780,7.4933,0.3986,56.820,0,NONE
17989,136,1925,1499,-0.8500,0.0000,-0.4912,-0.4912,1430,1430,37,0,1,1,1,1,0,1,38,1,-203,-0.07930,7.5448,0.4626,56.930,0,NONE,-188,-0.08420,9.5261,0.6138,57.000,0,NONE
18125,136,1902,1503,-0.8040,0.0000,-0.5512,-0.5512,1421,1421,37,0,1,1,1,1,0,1,38,1,-541,-0.09080,11.1667,0.8030,56.740,0,NONE,-170,-0.09570,12.5283,0.9489,57.120,0,NONE
18309,184,1887,1503,-0.7740,0.0000,-0.5766,-0.5766,1417,1417,0,31,1,1,1,1,0,1,32,1,98,0.00860,6.4480,0.5212,57.560,8,GATE_DRIVER_UNDER_VOLTAGE,211,0.02410,2.6703,0.2240,57.680,8,GATE_DRIVER_UNDER_VOLTAGE
18445,136,1890,1503,-0.7800,0.0000,-0.5710,-0.5710,1418,1418,0,31,1,1,1,1,0,1,32,1,162,0.02520,0.0000,0.0000,57.560,8,GATE_DRIVER_UNDER_VOLTAGE,312,0.02460,0.0000,0.0000,57.680,8,GATE_DRIVER_UNDER_VOLTAGE
18581,136,1866,1504,-0.7320,0.0000,-0.5560,-0.5560,1420,1420,0,30,1,1,1,1,0,1,32,1,769,-0.03310,0.0000,0.0000,57.630,8,GATE_DRIVER_UNDER_VOLTAGE,123,0.03090,0.0000,0.0000,57.680,8,GATE_DRIVER_UNDER_VOLTAGE
18717,136,1554,1504,0.0000,0.0000,0.0000,0.0000,1500,1500,0,30,1,1,1,1,0,1,32,1,288,0.02990,0.0000,0.0000,57.560,8,GATE_DRIVER_UNDER_VOLTAGE,223,0.02150,0.0000,0.0000,57.670,8,GATE_DRIVER_UNDER_VOLTAGE
18853,136,1474,1503,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,33,0.02080,0.0000,0.0000,57.560,8,GATE_DRIVER_UNDER_VOLTAGE,6,0.01000,0.0000,0.0000,57.670,8,GATE_DRIVER_UNDER_VOLTAGE
18989,136,1472,1504,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,109,0.00430,0.0000,0.0000,57.550,8,GATE_DRIVER_UNDER_VOLTAGE,0,0.00970,0.0000,0.0000,57.680,8,GATE_DRIVER_UNDER_VOLTAGE
19125,136,1474,1503,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,1,-0.00950,0.0000,0.0000,57.550,8,GATE_DRIVER_UNDER_VOLTAGE,0,0.00960,0.0000,0.0000,57.680,8,GATE_DRIVER_UNDER_VOLTAGE
19261,136,1697,1504,-0.3940,0.0000,-0.0150,-0.0150,1500,1500,0,31,1,1,1,1,0,1,32,1,0,-0.01040,0.0000,0.0000,57.570,8,GATE_DRIVER_UNDER_VOLTAGE,0,0.00930,0.0000,0.0000,57.680,8,GATE_DRIVER_UNDER_VOLTAGE
19398,137,1974,1504,-0.9480,0.0000,-0.0750,-0.0750,1490,1490,0,31,1,1,1,1,0,1,32,0,0,-0.00990,0.0000,0.0000,57.560,8,GATE_DRIVER_UNDER_VOLTAGE,0,0.00940,0.0000,0.0000,57.670,8,GATE_DRIVER_UNDER_VOLTAGE
19534,136,1974,1504,-0.9480,0.0000,-0.1350,-0.1350,1481,1481,0,31,1,1,1,1,0,1,31,0,0,-0.00930,0.0000,0.0000,57.550,8,GATE_DRIVER_UNDER_VOLTAGE,0,0.00960,0.0000,0.0000,57.670,8,GATE_DRIVER_UNDER_VOLTAGE
