# GT-EV-Testbed UART telemetry log
# session_start_ms,3995
# master_id,101,slave_id,102
# poll_ms=125, dual_uart, read_only
millis_ms,esc_id,vbat_v,rpm,motor_a,input_a,duty,fet_c,motor_c,fault
36718,102,3.630,0,0.0000,0.0000,-0.14780,26.0,-60.0,8
36719,102,3.640,0,0.0000,0.0000,-0.15250,26.0,-60.0,8
36844,102,3.620,0,0.0000,0.0000,-0.14900,26.0,-60.0,8
36845,102,3.640,0,0.0000,0.0000,-0.14800,26.0,-60.0,8
36970,102,3.630,0,0.0000,0.0000,-0.15140,26.0,-60.0,8
36971,102,3.640,0,0.0000,0.0000,-0.15200,26.0,-60.0,8
37096,102,3.620,0,0.0000,0.0000,-0.14990,26.0,-60.0,8
37097,102,3.640,0,0.0000,0.0000,-0.15330,26.0,-60.0,8
37222,102,3.620,0,0.0000,0.0000,-0.14710,26.0,-60.0,8
37223,102,3.640,0,0.0000,0.0000,-0.15270,26.0,-60.0,8
37347,102,3.620,0,0.0000,0.0000,-0.14580,26.0,-60.0,8
37348,102,3.640,0,0.0000,0.0000,-0.15380,26.0,-60.0,8
37473,102,3.630,0,0.0000,0.0000,-0.14810,26.0,-60.0,8
37474,102,3.640,0,0.0000,0.0000,-0.15150,26.0,-60.0,8
37599,102,3.630,0,0.0000,0.0000,-0.14720,26.0,-60.0,8
37600,102,3.640,0,0.0000,0.0000,-0.15140,26.0,-60.0,8
37725,102,3.620,0,0.0000,0.0000,-0.14520,26.0,-60.0,8
37726,102,3.640,0,0.0000,0.0000,-0.15030,26.0,-60.0,8
37851,102,3.620,0,0.0000,0.0000,-0.14600,26.0,-60.0,8
37852,102,3.650,0,0.0000,0.0000,-0.15300,26.0,-60.0,8
37977,102,3.610,0,0.0000,0.0000,-0.14630,26.0,-60.0,8
37978,102,3.650,0,0.0000,0.0000,-0.15010,26.0,-60.0,8
38103,102,3.620,0,0.0000,0.0000,-0.14720,26.0,-60.0,8
38104,102,3.650,0,0.0000,0.0000,-0.15060,26.0,-60.0,8
38229,102,3.620,0,0.0000,0.0000,-0.14420,26.0,-60.0,8
38230,102,3.640,0,0.0000,0.0000,-0.15170,26.0,-60.0,8
38355,102,3.620,0,0.0000,0.0000,-0.14500,26.0,-60.0,8
38356,102,3.650,0,0.0000,0.0000,-0.14920,26.0,-60.0,8
38481,102,3.620,0,0.0000,0.0000,-0.14730,26.0,-60.0,8
38482,102,3.640,0,0.0000,0.0000,-0.15010,26.0,-60.0,8
38607,102,3.620,0,0.0000,0.0000,-0.14530,26.0,-60.0,8
38608,102,3.640,0,0.0000,0.0000,-0.14930,26.0,-60.0,8
38733,102,3.620,0,0.0000,0.0000,-0.14620,26.0,-60.0,8
38734,102,3.640,0,0.0000,0.0000,-0.15120,26.0,-60.0,8
38859,102,3.630,0,0.0000,0.0000,-0.14810,26.0,-60.0,8
38860,102,3.640,0,0.0000,0.0000,-0.15190,26.0,-60.0,8
38985,102,3.620,0,0.0000,0.0000,-0.14670,26.0,-60.0,8
38986,102,3.650,0,0.0000,0.0000,-0.14970,26.0,-60.0,8
39111,102,3.610,0,0.0000,0.0000,-0.14870,26.0,-60.0,8
39112,102,3.640,0,0.0000,0.0000,-0.15350,26.0,-60.0,8
39237,102,3.620,0,0.0000,0.0000,-0.14490,26.0,-60.0,8
39238,102,3.640,0,0.0000,0.0000,-0.15250,26.0,-60.0,8
39363,102,3.620,0,0.0000,0.0000,-0.14920,26.0,-60.0,8
39364,102,3.640,0,0.0000,0.0000,-0.15220,26.0,-60.0,8
39489,102,3.630,0,0.0000,0.0000,-0.14880,26.0,-60.0,8
39490,102,3.650,0,0.0000,0.0000,-0.15150,26.0,-60.0,8
39615,102,3.620,0,0.0000,0.0000,-0.14790,26.0,-60.0,8
39616,102,3.640,0,0.0000,0.0000,-0.15110,26.0,-60.0,8
39741,102,3.620,0,0.0000,0.0000,-0.14740,26.0,-60.0,8
39742,102,3.650,0,0.0000,0.0000,-0.14890,26.0,-60.0,8
39867,102,3.620,0,0.0000,0.0000,-0.14600,26.0,-60.0,8
39868,102,3.650,0,0.0000,0.0000,-0.15050,26.0,-60.0,8
39993,102,3.630,0,0.0000,0.0000,-0.14610,26.0,-60.0,8
39994,102,3.650,0,0.0000,0.0000,-0.14900,26.0,-60.0,8
40119,102,3.610,0,0.0000,0.0000,-0.14610,26.0,-60.0,8
40120,102,3.640,0,0.0000,0.0000,-0.15210,26.0,-60.0,8
40245,102,3.620,0,0.0000,0.0000,-0.14480,26.0,-60.0,8
40246,102,3.640,0,0.0000,0.0000,-0.15160,26.0,-60.0,8
40371,102,3.620,0,0.0000,0.0000,-0.14660,26.0,-60.0,8
40372,102,3.650,0,0.0000,0.0000,-0.15000,26.0,-60.0,8
40497,102,3.620,0,0.0000,0.0000,-0.14360,26.0,-60.0,8
40498,102,3.640,0,0.0000,0.0000,-0.15160,26.0,-60.0,8
40623,102,3.620,0,0.0000,0.0000,-0.14720,26.0,-60.0,8
40624,102,3.640,0,0.0000,0.0000,-0.15010,26.0,-60.0,8
40749,102,3.620,0,0.0000,0.0000,-0.14550,26.0,-60.0,8
40750,102,3.640,0,0.0000,0.0000,-0.15070,26.0,-60.0,8
40875,102,3.620,0,0.0000,0.0000,-0.14700,26.0,-60.0,8
40876,102,3.650,0,0.0000,0.0000,-0.15260,26.0,-60.0,8
41001,102,3.620,0,0.0000,0.0000,-0.14850,26.0,-60.0,8
41002,102,3.650,0,0.0000,0.0000,-0.15240,26.0,-60.0,8
41127,102,3.620,0,0.0000,0.0000,-0.14680,26.0,-60.0,8
41128,102,3.650,0,0.0000,0.0000,-0.15010,26.0,-60.0,8
41253,102,3.630,0,0.0000,0.0000,-0.15000,26.0,-60.0,8
41254,102,3.640,0,0.0000,0.0000,-0.14950,26.0,-60.0,8
41379,102,3.620,0,0.0000,0.0000,-0.14660,26.0,-60.0,8
41380,102,3.640,0,0.0000,0.0000,-0.15030,26.0,-60.0,8
41505,102,3.620,0,0.0000,0.0000,-0.14850,26.0,-60.0,8
41506,102,3.640,0,0.0000,0.0000,-0.15010,26.0,-60.0,8
41631,102,3.630,0,0.0000,0.0000,-0.14670,26.0,-60.0,8
41632,102,3.640,0,0.0000,0.0000,-0.14980,26.0,-60.0,8
41757,102,3.630,0,0.0000,0.0000,-0.14820,26.0,-60.0,8
41758,102,3.640,0,0.0000,0.0000,-0.15120,26.0,-60.0,8
41883,102,3.630,0,0.0000,0.0000,-0.14920,26.0,-60.0,8
41884,102,3.650,0,0.0000,0.0000,-0.15290,26.0,-60.0,8
42009,102,3.620,0,0.0000,0.0000,-0.14570,26.0,-60.0,8
42010,102,3.640,0,0.0000,0.0000,-0.15120,26.0,-60.0,8
42135,102,3.620,0,0.0000,0.0000,-0.14650,26.0,-60.0,8
42136,102,3.650,0,0.0000,0.0000,-0.15050,26.0,-60.0,8
42261,102,3.620,0,0.0000,0.0000,-0.14760,26.0,-60.0,8
42262,102,3.640,0,0.0000,0.0000,-0.15010,26.0,-60.0,8
42386,102,3.620,0,0.0000,0.0000,-0.14390,26.0,-60.0,8
42387,102,3.640,0,0.0000,0.0000,-0.15020,26.0,-60.0,8
42512,102,3.620,0,0.0000,0.0000,-0.14660,26.0,-60.0,8
42513,102,3.640,0,0.0000,0.0000,-0.14810,26.0,-60.0,8
42638,102,3.620,0,0.0000,0.0000,-0.14670,26.0,-60.0,8
42639,102,3.640,0,0.0000,0.0000,-0.14870,26.0,-60.0,8
42764,102,3.630,0,0.0000,0.0000,-0.14780,26.0,-60.0,8
42765,102,3.650,0,0.0000,0.0000,-0.15040,26.0,-60.0,8
42890,102,3.620,0,0.0000,0.0000,-0.14880,26.0,-60.0,8
42891,102,3.650,0,0.0000,0.0000,-0.14860,26.0,-60.0,8
43016,102,3.630,0,0.0000,0.0000,-0.14610,26.0,-60.0,8
43017,102,3.640,0,0.0000,0.0000,-0.15030,26.0,-60.0,8
43142,102,3.630,0,0.0000,0.0000,-0.14810,26.0,-60.0,8
43143,102,3.640,0,0.0000,0.0000,-0.14980,26.0,-60.0,8
43268,102,3.630,0,0.0000,0.0000,-0.14670,26.0,-60.0,8
43269,102,3.640,0,0.0000,0.0000,-0.15010,26.0,-60.0,8
43394,102,3.620,0,0.0000,0.0000,-0.14820,26.0,-60.0,8
43395,102,3.650,0,0.0000,0.0000,-0.14990,26.0,-60.0,8
43520,102,3.620,0,0.0000,0.0000,-0.14730,26.0,-60.0,8
43521,102,3.650,0,0.0000,0.0000,-0.14820,26.0,-60.0,8
43646,102,3.630,0,0.0000,0.0000,-0.14900,26.0,-60.0,8
43647,102,3.640,0,0.0000,0.0000,-0.14940,26.0,-60.0,8
43772,102,3.620,0,0.0000,0.0000,-0.14770,26.0,-60.0,8
43773,102,3.630,0,0.0000,0.0000,-0.15230,26.0,-60.0,8
43898,102,3.620,0,0.0000,0.0000,-0.14740,26.0,-60.0,8
43899,102,3.640,0,0.0000,0.0000,-0.15020,26.0,-60.0,8
44024,102,3.630,0,0.0000,0.0000,-0.14670,26.0,-60.0,8
44025,102,3.650,0,0.0000,0.0000,-0.15090,26.0,-60.0,8
44150,102,3.620,0,0.0000,0.0000,-0.14670,26.0,-60.0,8
44151,102,3.640,0,0.0000,0.0000,-0.14950,26.0,-60.0,8
44276,102,3.620,0,0.0000,0.0000,-0.14400,26.0,-60.0,8
44277,102,3.640,0,0.0000,0.0000,-0.15030,26.0,-60.0,8
44402,102,3.620,0,0.0000,0.0000,-0.14420,26.0,-60.0,8
44403,102,3.650,0,0.0000,0.0000,-0.14850,26.0,-60.0,8
44528,102,3.620,0,0.0000,0.0000,-0.15080,26.0,-60.0,8
44529,102,3.640,0,0.0000,0.0000,-0.14990,26.0,-60.0,8
44654,102,3.630,0,0.0000,0.0000,-0.14550,26.0,-60.0,8
44655,102,3.650,0,0.0000,0.0000,-0.15150,26.0,-60.0,8
44780,102,3.620,0,0.0000,0.0000,-0.14600,26.0,-60.0,8
44781,102,3.650,0,0.0000,0.0000,-0.14970,26.0,-60.0,8
44906,102,3.630,0,0.0000,0.0000,-0.14490,26.0,-60.0,8
44907,102,3.650,0,0.0000,0.0000,-0.15100,26.0,-60.0,8
45032,102,3.620,0,0.0000,0.0000,-0.14530,26.0,-60.0,8
45033,102,3.640,0,0.0000,0.0000,-0.15310,26.0,-60.0,8
45158,102,3.630,0,0.0000,0.0000,-0.14810,26.0,-60.0,8
45159,102,3.640,0,0.0000,0.0000,-0.14820,26.0,-60.0,8
45284,102,3.630,0,0.0000,0.0000,-0.14650,26.0,-60.0,8
45285,102,3.650,0,0.0000,0.0000,-0.15110,26.0,-60.0,8
45410,102,3.620,0,0.0000,0.0000,-0.14430,26.0,-60.0,8
45411,102,3.650,0,0.0000,0.0000,-0.14940,26.0,-60.0,8
45536,102,3.620,0,0.0000,0.0000,-0.15000,26.0,-60.0,8
45537,102,3.650,0,0.0000,0.0000,-0.14940,26.0,-60.0,8
45662,102,3.620,0,0.0000,0.0000,-0.14720,26.0,-60.0,8
45663,102,3.640,0,0.0000,0.0000,-0.15040,26.0,-60.0,8
45788,102,3.620,0,0.0000,0.0000,-0.14610,26.0,-60.0,8
45789,102,3.640,0,0.0000,0.0000,-0.15070,26.0,-60.0,8
45914,102,3.620,0,0.0000,0.0000,-0.14750,26.0,-60.0,8
45915,102,3.650,0,0.0000,0.0000,-0.14910,26.0,-60.0,8
46040,102,3.620,0,0.0000,0.0000,-0.14790,26.0,-60.0,8
46041,102,3.650,0,0.0000,0.0000,-0.15110,26.0,-60.0,8
46166,102,3.630,0,0.0000,0.0000,-0.14410,26.0,-60.0,8
46167,102,3.650,0,0.0000,0.0000,-0.15220,26.0,-60.0,8
46292,102,3.620,0,0.0000,0.0000,-0.14550,26.0,-60.0,8
46293,102,3.640,0,0.0000,0.0000,-0.15150,26.0,-60.0,8
46418,102,3.630,0,0.0000,0.0000,-0.14660,26.0,-60.0,8
46419,102,3.640,0,0.0000,0.0000,-0.15150,26.0,-60.0,8
46544,102,3.620,0,0.0000,0.0000,-0.14470,26.0,-60.0,8
46545,102,3.640,0,0.0000,0.0000,-0.15120,26.0,-60.0,8
46670,102,3.620,0,0.0000,0.0000,-0.14870,26.0,-60.0,8
46671,102,3.640,0,0.0000,0.0000,-0.14800,26.0,-60.0,8
46796,102,3.620,0,0.0000,0.0000,-0.14840,26.0,-60.0,8
46797,102,3.640,0,0.0000,0.0000,-0.14860,26.0,-60.0,8
46922,102,3.630,0,0.0000,0.0000,-0.14640,26.0,-60.0,8
46923,102,3.640,0,0.0000,0.0000,-0.15050,26.0,-60.0,8
47048,102,3.630,0,0.0000,0.0000,-0.14310,26.0,-60.0,8
47049,102,3.650,0,0.0000,0.0000,-0.15030,26.0,-60.0,8
47174,102,3.620,0,0.0000,0.0000,-0.14560,26.0,-60.0,8
47175,102,3.650,0,0.0000,0.0000,-0.15110,26.0,-60.0,8
47300,102,3.630,0,0.0000,0.0000,-0.14780,26.0,-60.0,8
47301,102,3.640,0,0.0000,0.0000,-0.14820,26.0,-60.0,8
47425,102,3.630,0,0.0000,0.0000,-0.14620,26.0,-60.0,8
47426,102,3.650,0,0.0000,0.0000,-0.14970,26.0,-60.0,8
47551,102,3.630,0,0.0000,0.0000,-0.15020,26.0,-60.0,8
47552,102,3.650,0,0.0000,0.0000,-0.15040,26.0,-60.0,8
47677,102,3.630,0,0.0000,0.0000,-0.14400,26.0,-60.0,8
47678,102,3.640,0,0.0000,0.0000,-0.15040,26.0,-60.0,8
47803,102,3.620,0,0.0000,0.0000,-0.14530,26.0,-60.0,8
47804,102,3.660,0,0.0000,0.0000,-0.14900,26.0,-60.0,8
47929,102,3.630,0,0.0000,0.0000,-0.14690,26.0,-60.0,8
47930,102,3.650,0,0.0000,0.0000,-0.15250,26.0,-60.0,8
48055,102,3.620,0,0.0000,0.0000,-0.14330,26.0,-60.0,8
48056,102,3.650,0,0.0000,0.0000,-0.15070,26.0,-60.0,8
48181,102,3.630,0,0.0000,0.0000,-0.14830,26.0,-60.0,8
48182,102,3.650,0,0.0000,0.0000,-0.14880,26.0,-60.0,8
48307,102,3.620,0,0.0000,0.0000,-0.14410,26.0,-60.0,8
48308,102,3.650,0,0.0000,0.0000,-0.14930,26.0,-60.0,8
48433,102,3.630,0,0.0000,0.0000,-0.14880,26.0,-60.0,8
48434,102,3.650,0,0.0000,0.0000,-0.15000,26.0,-60.0,8
48559,102,3.630,0,0.0000,0.0000,-0.14940,26.0,-60.0,8
48560,102,3.640,0,0.0000,0.0000,-0.14890,26.0,-60.0,8
48685,102,3.620,0,0.0000,0.0000,-0.14560,26.0,-60.0,8
48686,102,3.650,0,0.0000,0.0000,-0.14930,26.0,-60.0,8
48811,102,3.620,0,0.0000,0.0000,-0.14560,26.0,-60.0,8
48812,102,3.640,0,0.0000,0.0000,-0.14690,26.0,-60.0,8
48937,102,3.630,0,0.0000,0.0000,-0.14570,26.0,-60.0,8
48938,102,3.640,0,0.0000,0.0000,-0.15410,26.0,-60.0,8
49063,102,3.630,0,0.0000,0.0000,-0.14320,26.0,-60.0,8
49064,102,3.650,0,0.0000,0.0000,-0.14950,26.0,-60.0,8
49189,102,3.630,0,0.0000,0.0000,-0.14890,26.0,-60.0,8
49190,102,3.640,0,0.0000,0.0000,-0.15200,26.0,-60.0,8
49315,102,3.630,0,0.0000,0.0000,-0.14980,26.0,-60.0,8
49316,102,3.640,0,0.0000,0.0000,-0.14800,26.0,-60.0,8
49441,102,3.610,0,0.0000,0.0000,-0.14630,26.0,-60.0,8
49442,102,3.640,0,0.0000,0.0000,-0.14910,26.0,-60.0,8
49567,102,3.620,0,0.0000,0.0000,-0.14950,26.0,-60.0,8
49568,102,3.650,0,0.0000,0.0000,-0.14790,26.0,-60.0,8
49693,102,3.620,0,0.0000,0.0000,-0.14700,26.0,-60.0,8
49694,102,3.650,0,0.0000,0.0000,-0.14920,26.0,-60.0,8
49819,102,3.620,0,0.0000,0.0000,-0.14790,26.0,-60.0,8
49820,102,3.660,0,0.0000,0.0000,-0.15030,26.0,-60.0,8
49945,102,3.630,0,0.0000,0.0000,-0.14600,26.0,-60.0,8
49946,102,3.650,0,0.0000,0.0000,-0.15140,26.0,-60.0,8
50071,102,3.630,0,0.0000,0.0000,-0.14790,26.0,-60.0,8
50072,102,3.640,0,0.0000,0.0000,-0.15030,26.0,-60.0,8
50197,102,3.630,0,0.0000,0.0000,-0.14830,26.0,-60.0,8
50198,102,3.640,0,0.0000,0.0000,-0.15120,26.0,-60.0,8
50323,102,3.620,0,0.0000,0.0000,-0.14390,26.0,-60.0,8
50324,102,3.640,0,0.0000,0.0000,-0.15060,26.0,-60.0,8
50449,102,3.620,0,0.0000,0.0000,-0.14940,26.0,-60.0,8
50450,102,3.640,0,0.0000,0.0000,-0.14880,26.0,-60.0,8
50575,102,3.630,0,0.0000,0.0000,-0.14810,26.0,-60.0,8
50576,102,3.640,0,0.0000,0.0000,-0.14940,26.0,-60.0,8
50701,102,3.630,0,0.0000,0.0000,-0.14830,26.0,-60.0,8
50702,102,3.650,0,0.0000,0.0000,-0.14930,26.0,-60.0,8
50827,102,3.620,0,0.0000,0.0000,-0.14610,26.0,-60.0,8
50828,102,3.650,0,0.0000,0.0000,-0.15150,26.0,-60.0,8
50953,102,3.630,0,0.0000,0.0000,-0.14880,26.0,-60.0,8
50954,102,3.650,0,0.0000,0.0000,-0.15110,26.0,-60.0,8
51079,102,3.630,0,0.0000,0.0000,-0.14770,26.0,-60.0,8
51080,102,3.650,0,0.0000,0.0000,-0.14650,26.0,-60.0,8
51205,102,3.630,0,0.0000,0.0000,-0.14510,26.0,-60.0,8
51206,102,3.650,0,0.0000,0.0000,-0.15020,26.0,-60.0,8
51331,102,3.620,0,0.0000,0.0000,-0.14770,26.0,-60.0,8
51332,102,3.650,0,0.0000,0.0000,-0.15050,26.0,-60.0,8
51457,102,3.630,0,0.0000,0.0000,-0.14440,26.0,-60.0,8
51458,102,3.650,0,0.0000,0.0000,-0.15090,26.0,-60.0,8
51583,102,3.620,0,0.0000,0.0000,-0.14950,26.0,-60.0,8
51584,102,3.650,0,0.0000,0.0000,-0.14920,26.0,-60.0,8
51709,102,3.620,0,0.0000,0.0000,-0.14800,26.0,-60.0,8
51710,102,3.650,0,0.0000,0.0000,-0.15040,26.0,-60.0,8
51835,102,3.620,0,0.0000,0.0000,-0.14970,26.0,-60.0,8
51836,102,3.640,0,0.0000,0.0000,-0.14880,26.0,-60.0,8
51961,102,3.620,0,0.0000,0.0000,-0.14980,26.0,-60.0,8
51962,102,3.650,0,0.0000,0.0000,-0.14850,26.0,-60.0,8
52087,102,3.640,0,0.0000,0.0000,-0.14400,26.0,-60.0,8
52088,102,3.630,0,0.0000,0.0000,-0.15000,26.0,-60.0,8
52213,102,3.620,0,0.0000,0.0000,-0.14710,26.0,-60.0,8
52214,102,3.640,0,0.0000,0.0000,-0.14760,26.0,-60.0,8
52338,102,3.630,0,0.0000,0.0000,-0.14430,26.0,-60.0,8
52339,102,3.650,0,0.0000,0.0000,-0.15100,26.0,-60.0,8
52464,102,3.620,0,0.0000,0.0000,-0.15040,26.0,-60.0,8
52465,102,3.650,0,0.0000,0.0000,-0.14800,26.0,-60.0,8
52590,102,3.620,0,0.0000,0.0000,-0.14760,26.0,-60.0,8
52591,102,3.640,0,0.0000,0.0000,-0.14880,26.0,-60.0,8
52716,102,3.630,0,0.0000,0.0000,-0.14770,26.0,-60.0,8
52717,102,3.640,0,0.0000,0.0000,-0.15160,26.0,-60.0,8
52842,102,3.620,0,0.0000,0.0000,-0.14780,26.0,-60.0,8
52843,102,3.640,0,0.0000,0.0000,-0.14800,26.0,-60.0,8
52968,102,3.620,0,0.0000,0.0000,-0.15120,26.0,-60.0,8
52969,102,3.650,0,0.0000,0.0000,-0.14970,26.0,-60.0,8
53094,102,3.630,0,0.0000,0.0000,-0.14910,26.0,-60.0,8
53095,102,3.640,0,0.0000,0.0000,-0.14990,26.0,-60.0,8
53220,102,3.630,0,0.0000,0.0000,-0.14610,26.0,-60.0,8
53221,102,3.650,0,0.0000,0.0000,-0.15050,26.0,-60.0,8
53346,102,3.620,0,0.0000,0.0000,-0.14700,26.0,-60.0,8
53347,102,3.640,0,0.0000,0.0000,-0.15190,26.0,-60.0,8
53472,102,3.630,0,0.0000,0.0000,-0.14660,26.0,-60.0,8
53473,102,3.650,0,0.0000,0.0000,-0.15250,26.0,-60.0,8
53598,102,3.630,0,0.0000,0.0000,-0.14780,26.0,-60.0,8
53599,102,3.650,0,0.0000,0.0000,-0.15030,26.0,-60.0,8
53724,102,3.630,0,0.0000,0.0000,-0.14580,26.0,-60.0,8
53725,102,3.640,0,0.0000,0.0000,-0.15250,26.0,-60.0,8
53850,102,3.620,0,0.0000,0.0000,-0.14790,26.0,-60.0,8
53851,102,3.650,0,0.0000,0.0000,-0.14690,26.0,-60.0,8
53976,102,3.620,0,0.0000,0.0000,-0.14820,26.0,-60.0,8
53977,102,3.650,0,0.0000,0.0000,-0.15140,26.0,-60.0,8
54102,102,3.630,0,0.0000,0.0000,-0.14490,26.0,-60.0,8
54103,102,3.650,0,0.0000,0.0000,-0.14970,26.0,-60.0,8
54228,102,3.630,0,0.0000,0.0000,-0.14430,26.0,-60.0,8
54229,102,3.640,0,0.0000,0.0000,-0.15020,26.0,-60.0,8
54354,102,3.630,0,0.0000,0.0000,-0.14970,26.0,-60.0,8
54355,102,3.650,0,0.0000,0.0000,-0.15320,26.0,-60.0,8
54479,102,3.630,0,0.0000,0.0000,-0.14480,26.0,-60.0,8
54480,102,3.640,0,0.0000,0.0000,-0.15410,26.0,-60.0,8
54605,102,3.620,0,0.0000,0.0000,-0.14790,26.0,-60.0,8
54606,102,3.650,0,0.0000,0.0000,-0.15330,26.0,-60.0,8
54731,102,3.620,0,0.0000,0.0000,-0.14690,26.0,-60.0,8
54732,102,3.640,0,0.0000,0.0000,-0.14980,26.0,-60.0,8
54857,102,3.630,0,0.0000,0.0000,-0.14670,26.0,-60.0,8
54858,102,3.640,0,0.0000,0.0000,-0.14930,26.0,-60.0,8
54983,102,3.630,0,0.0000,0.0000,-0.14730,26.0,-60.0,8
54984,102,3.640,0,0.0000,0.0000,-0.14960,26.0,-60.0,8
55109,102,3.630,0,0.0000,0.0000,-0.14550,26.0,-60.0,8
55110,102,3.640,0,0.0000,0.0000,-0.15120,26.0,-60.0,8
55235,102,3.630,0,0.0000,0.0000,-0.14600,26.0,-60.0,8
55236,102,3.650,0,0.0000,0.0000,-0.15180,26.0,-60.0,8
55361,102,3.630,0,0.0000,0.0000,-0.14820,26.0,-60.0,8
55362,102,3.640,0,0.0000,0.0000,-0.14990,26.0,-60.0,8
55487,102,3.630,0,0.0000,0.0000,-0.14550,26.0,-60.0,8
55488,102,3.640,0,0.0000,0.0000,-0.15040,26.0,-60.0,8
55613,102,3.620,0,0.0000,0.0000,-0.14590,26.0,-60.0,8
55614,102,3.650,0,0.0000,0.0000,-0.14940,26.0,-60.0,8
55739,102,3.620,0,0.0000,0.0000,-0.14680,26.0,-60.0,8
55740,102,3.640,0,0.0000,0.0000,-0.14990,26.0,-60.0,8
55865,102,3.620,0,0.0000,0.0000,-0.14600,26.0,-60.0,8
55866,102,3.650,0,0.0000,0.0000,-0.14780,26.0,-60.0,8
55991,102,3.620,0,0.0000,0.0000,-0.14650,26.0,-60.0,8
55992,102,3.650,0,0.0000,0.0000,-0.15040,26.0,-60.0,8
56117,102,3.620,0,0.0000,0.0000,-0.14510,26.0,-60.0,8
56118,102,3.640,0,0.0000,0.0000,-0.15060,26.0,-60.0,8
56243,102,3.620,0,0.0000,0.0000,-0.14920,26.0,-60.0,8
56244,102,3.640,0,0.0000,0.0000,-0.14980,26.0,-60.0,8
56369,102,3.630,0,0.0000,0.0000,-0.14470,26.0,-60.0,8
56370,102,3.640,0,0.0000,0.0000,-0.14760,26.0,-60.0,8
56495,102,3.620,0,0.0000,0.0000,-0.14740,26.0,-60.0,8
56496,102,3.640,0,0.0000,0.0000,-0.14960,26.0,-60.0,8
56621,102,3.610,0,0.0000,0.0000,-0.14580,26.0,-60.0,8
56622,102,3.650,0,0.0000,0.0000,-0.14770,26.0,-60.0,8
56747,102,3.620,0,0.0000,0.0000,-0.14600,26.0,-60.0,8
56748,102,3.650,0,0.0000,0.0000,-0.14920,26.0,-60.0,8
56873,102,3.620,0,0.0000,0.0000,-0.14810,26.0,-60.0,8
56874,102,3.650,0,0.0000,0.0000,-0.14970,26.0,-60.0,8
56999,102,3.630,0,0.0000,0.0000,-0.14340,26.0,-60.0,8
57000,102,3.640,0,0.0000,0.0000,-0.14970,26.0,-60.0,8
57125,102,3.620,0,0.0000,0.0000,-0.15060,26.0,-60.0,8
57126,102,3.640,0,0.0000,0.0000,-0.15040,26.0,-60.0,8
57251,102,3.630,0,0.0000,0.0000,-0.14860,26.0,-60.0,8
57252,102,3.640,0,0.0000,0.0000,-0.15190,26.0,-60.0,8
57377,102,3.630,0,0.0000,0.0000,-0.14440,26.0,-60.0,8
57378,102,3.650,0,0.0000,0.0000,-0.15080,26.0,-60.0,8
57502,102,3.630,0,0.0000,0.0000,-0.14640,26.0,-60.0,8
57503,102,3.640,0,0.0000,0.0000,-0.15050,26.0,-60.0,8
57628,102,3.620,0,0.0000,0.0000,-0.14650,26.0,-60.0,8
57629,102,3.640,0,0.0000,0.0000,-0.15040,26.0,-60.0,8
57754,102,3.630,0,0.0000,0.0000,-0.14560,26.0,-60.0,8
57755,102,3.640,0,0.0000,0.0000,-0.14930,26.0,-60.0,8
57880,102,3.620,0,0.0000,0.0000,-0.14690,26.0,-60.0,8
57881,102,3.640,0,0.0000,0.0000,-0.14990,26.0,-60.0,8
58006,102,3.630,0,0.0000,0.0000,-0.14610,26.0,-60.0,8
58007,102,3.650,0,0.0000,0.0000,-0.15080,26.0,-60.0,8
58132,102,3.620,0,0.0000,0.0000,-0.14690,26.0,-60.0,8
58133,102,3.650,0,0.0000,0.0000,-0.14900,26.0,-60.0,8
58258,102,3.630,0,0.0000,0.0000,-0.14830,26.0,-60.0,8
58259,102,3.650,0,0.0000,0.0000,-0.15190,26.0,-60.0,8
58384,102,3.630,0,0.0000,0.0000,-0.14750,26.0,-60.0,8
58385,102,3.640,0,0.0000,0.0000,-0.14740,26.0,-60.0,8
58510,102,3.640,0,0.0000,0.0000,-0.14930,26.0,-60.0,8
58511,102,3.650,0,0.0000,0.0000,-0.14800,26.0,-60.0,8
58636,102,3.630,0,0.0000,0.0000,-0.14720,26.0,-60.0,8
58637,102,3.650,0,0.0000,0.0000,-0.14980,26.0,-60.0,8
58762,102,3.620,0,0.0000,0.0000,-0.14400,26.0,-60.0,8
58763,102,3.650,0,0.0000,0.0000,-0.15230,26.0,-60.0,8
58888,102,3.630,0,0.0000,0.0000,-0.14460,26.0,-60.0,8
58889,102,3.650,0,0.0000,0.0000,-0.14940,26.0,-60.0,8
59014,102,3.620,0,0.0000,0.0000,-0.14620,26.0,-60.0,8
59015,102,3.640,0,0.0000,0.0000,-0.15060,26.0,-60.0,8
59140,102,3.630,0,0.0000,0.0000,-0.14540,26.0,-60.0,8
59141,102,3.650,0,0.0000,0.0000,-0.14960,26.0,-60.0,8
59266,102,3.630,0,0.0000,0.0000,-0.14810,26.0,-60.0,8
59267,102,3.640,0,0.0000,0.0000,-0.15050,26.0,-60.0,8
59392,102,3.630,0,0.0000,0.0000,-0.14900,26.0,-60.0,8
59393,102,3.640,0,0.0000,0.0000,-0.15090,26.0,-60.0,8
59518,102,3.630,0,0.0000,0.0000,-0.14530,26.0,-60.0,8
59519,102,3.640,0,0.0000,0.0000,-0.15090,26.0,-60.0,8
59644,102,3.640,0,0.0000,0.0000,-0.14340,26.0,-60.0,8
