# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,3996
# master_id,101 (esc1),slave_id,102 (esc2)
# firmware,2.3.0
# poll_ms=125,drive=PPM D6/D10
# control_state: 0=STOP_NO_THROTTLE 1=NORMAL_DRIVE 2=STEERING_TIMEOUT 3=FAILSAFE_STOP
# throttle_age_ms,steering_age_ms: -1 if channel never seen
# stop_commanded: 1=firmware neutral due to invalid throttle only
time_ms,loop_dt_ms,throttle_us,steering_us,throttle_norm,steering_norm,left_mix,right_mix,master_ppm_us,slave_ppm_us,throttle_age_ms,steering_age_ms,throttle_signal_valid,steering_signal_valid,throttle_ever_seen,steering_ever_seen,stop_commanded,control_state,esc1_last_update_age_ms,esc2_last_update_age_ms,esc1_rpm,esc1_duty,esc1_motor_current,esc1_input_current,esc1_vin,esc1_fault_code,esc1_fault_name,esc2_rpm,esc2_duty,esc2_motor_current,esc2_input_current,esc2_vin,esc2_fault_code,esc2_fault_name
5893,136,1472,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,341,0.16010,23.7589,3.8862,56.520,0,NONE,58,0.00000,13.6111,1.8359,57.420,0,NONE
6029,136,1472,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,298,0.00000,-1.1991,0.2455,57.350,0,NONE,260,0.00000,3.9272,0.0053,57.470,0,NONE
6165,136,1472,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,285,0.00000,-3.8153,-0.0056,57.370,0,NONE,383,0.00000,4.9146,0.0069,57.480,0,NONE
6301,136,1472,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,336,0.00000,-5.0728,-0.0076,57.380,0,NONE,356,0.00000,5.3852,0.0075,57.490,0,NONE
6437,136,1472,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,268,0.00000,-4.4330,-0.0066,57.380,0,NONE,274,0.00000,4.5448,0.0060,57.470,0,NONE
6573,136,1472,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,191,0.00000,-2.5345,-0.0037,57.390,0,NONE,241,0.00000,2.4150,0.0030,57.490,0,NONE
6709,136,1464,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,174,0.00000,-2.5190,-0.0036,57.380,0,NONE,159,0.00000,2.5347,0.0031,57.480,0,NONE
6845,136,1472,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,27,0.00000,-1.1437,-0.0010,57.370,0,NONE,26,0.00000,1.1300,0.0006,57.480,0,NONE
6981,136,1471,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,29,0.00000,0.0848,0.0002,57.370,0,NONE,88,0.00000,-0.1471,-0.0005,57.480,0,NONE
7117,136,1472,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,0,0.00000,0.6099,0.0007,57.380,0,NONE,0,0.00000,-0.7424,-0.0010,57.490,0,NONE
7253,136,1472,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,0,0.00000,0.7880,0.0009,57.380,0,NONE,0,0.00000,-0.8468,-0.0012,57.480,0,NONE
7389,136,1470,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,0,0.00000,0.6965,0.0008,57.380,0,NONE,0,0.00000,-0.7888,-0.0011,57.490,0,NONE
7525,136,1471,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,0,0.00000,0.6818,0.0007,57.370,0,NONE,0,0.00000,-0.8383,-0.0012,57.480,0,NONE
7661,136,1471,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,0,0.00000,0.8300,0.0010,57.370,0,NONE,-5,0.00000,-0.9049,-0.0013,57.490,0,NONE
7797,136,1445,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,30,1,1,1,1,0,1,32,1,0,0.00000,0.7344,0.0008,57.370,0,NONE,0,0.00000,-0.7991,-0.0011,57.480,0,NONE
7933,136,1426,1492,0.1480,0.0000,0.0450,0.0450,1518,1518,0,31,1,1,1,1,0,1,32,1,0,0.00000,0.6826,0.0007,57.400,0,NONE,0,0.00000,-0.9150,-0.0013,57.500,0,NONE
8069,136,1414,1492,0.1720,0.0000,0.0719,0.0719,1528,1528,0,31,1,1,1,1,0,1,32,1,0,0.00000,0.6789,0.0007,57.410,0,NONE,0,0.00000,-0.8321,-0.0011,57.500,0,NONE
8242,173,1391,1492,0.2180,0.0000,0.0934,0.0934,1537,1537,36,0,1,1,1,1,0,1,38,1,0,0.00000,0.6743,0.0008,57.380,0,NONE,0,0.00000,-0.8480,-0.0012,57.500,0,NONE
8378,136,1377,1492,0.2460,0.0000,0.1073,0.1073,1542,1542,36,0,1,1,1,1,0,1,38,1,126,0.16040,9.6003,1.1235,55.860,0,NONE,247,0.19630,14.4502,2.1032,54.740,0,NONE
8514,136,1471,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,38,1,387,0.22300,28.6848,4.8603,54.600,0,NONE,524,0.23340,27.6480,4.8945,54.630,0,NONE
8651,137,1470,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,37,0,366,0.13040,25.2407,4.1972,56.550,0,NONE,344,0.07640,19.9027,3.0657,57.130,0,NONE
8787,136,1471,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,37,0,397,0.00000,1.2675,0.3297,57.330,0,NONE,418,0.00000,5.8957,0.0278,57.460,0,NONE
8923,136,1467,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,37,0,332,0.00000,-5.7336,-0.0085,57.340,0,NONE,406,0.00000,5.6898,0.0079,57.460,0,NONE
9059,136,1447,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,37,0,259,0.00000,-4.1968,-0.0063,57.380,0,NONE,293,0.00000,4.3848,0.0059,57.470,0,NONE
9195,136,1427,1492,0.1460,0.0000,0.0600,0.0600,1524,1524,36,0,1,1,1,1,0,1,37,0,262,0.00000,-2.6584,-0.0039,57.360,0,NONE,291,0.00000,3.4122,0.0047,57.460,0,NONE
9331,136,1395,1492,0.2100,0.0000,0.0896,0.0896,1535,1535,36,0,1,1,1,1,0,1,37,0,170,0.00000,-2.2604,-0.0033,57.350,0,NONE,140,0.00000,1.5601,0.0015,57.390,0,NONE
9467,136,1382,1490,0.2360,0.0000,0.1023,0.1023,1540,1540,36,0,1,1,1,1,0,1,37,0,231,0.12800,11.5308,1.1632,56.440,0,NONE,311,0.16760,15.6442,2.0416,54.880,0,NONE
9603,136,1470,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,37,0,406,0.20310,25.7470,4.0950,54.870,0,NONE,530,0.09010,22.9828,3.4980,57.010,0,NONE
9739,136,1470,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,37,0,303,0.00000,4.9083,0.6006,57.350,0,NONE,362,0.00000,5.3580,0.1597,57.450,0,NONE
9875,136,1435,1492,0.1300,0.0000,0.0300,0.0300,1512,1512,36,0,1,1,1,1,0,1,37,0,328,0.00000,-4.7641,-0.0071,57.360,0,NONE,325,0.00000,5.1192,0.0070,57.460,0,NONE
10011,136,1412,1492,0.1760,0.0000,0.0737,0.0737,1529,1529,36,0,1,1,1,1,0,1,37,0,216,0.00000,-2.6518,-0.0038,57.330,0,NONE,312,0.00000,3.2991,0.0042,57.450,0,NONE
10164,153,1403,1492,0.1940,0.0000,0.0820,0.0820,1532,1532,36,0,1,1,1,1,0,1,37,0,208,0.04690,0.2854,0.0829,57.290,0,NONE,210,0.06610,3.4305,0.0840,57.210,0,NONE
10300,136,1412,1492,0.1760,0.0000,0.0737,0.0737,1529,1529,36,0,1,1,1,1,0,1,37,0,262,0.08860,9.9975,0.7163,56.920,0,NONE,273,0.06610,7.0043,0.4614,57.380,0,NONE
10436,136,1407,1492,0.1860,0.0000,0.0783,0.0783,1531,1531,36,0,1,1,1,1,0,1,37,0,227,0.05920,4.7373,0.2250,57.270,0,NONE,255,0.00000,2.0728,0.0111,57.450,0,NONE
10572,136,1393,1492,0.2140,0.0000,0.0915,0.0915,1536,1536,36,0,1,1,1,1,0,1,37,0,231,0.07950,4.0929,0.3153,57.020,0,NONE,313,0.16360,8.0161,0.7744,56.140,0,NONE
10708,136,1380,1492,0.2400,0.0000,0.1043,0.1043,1541,1541,36,0,1,1,1,1,0,1,37,0,348,0.15620,18.0587,2.1502,55.920,0,NONE,527,0.12650,19.4033,2.6406,54.680,0,NONE
10844,136,1381,1492,0.2380,0.0000,0.1033,0.1033,1541,1541,36,0,1,1,1,1,0,1,37,0,736,0.21900,26.0880,4.8456,54.550,0,NONE,746,0.12880,24.7141,4.5736,56.350,0,NONE
10980,136,1470,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,37,0,817,0.23550,22.1210,3.8675,54.480,0,NONE,913,0.16970,21.0430,3.8478,56.270,0,NONE
11116,136,1470,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,37,0,725,0.00000,6.4593,1.1594,57.300,0,NONE,852,0.00000,7.4957,0.3989,57.430,0,NONE
11252,136,1472,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,38,1,675,0.00000,-10.8962,-0.0163,57.330,0,NONE,709,0.00000,11.0855,0.0165,57.430,0,NONE
11388,136,1471,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,38,1,506,0.00000,-7.7535,-0.0115,57.320,0,NONE,604,0.00000,8.9356,0.0134,57.440,0,NONE
11524,136,1472,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,38,1,369,0.00000,-5.9964,-0.0089,57.320,0,NONE,417,0.00000,7.1041,0.0101,57.430,0,NONE
11660,136,1471,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,38,1,286,0.00000,-4.3698,-0.0065,57.310,0,NONE,326,0.00000,4.9585,0.0069,57.440,0,NONE
11796,136,1472,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,38,1,195,0.00000,-2.3015,-0.0033,57.330,0,NONE,289,0.00000,3.3512,0.0045,57.440,0,NONE
11932,136,1472,1547,0.0000,0.0000,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,38,1,53,0.00000,-1.9884,-0.0030,57.320,0,NONE,163,0.00000,1.3774,0.0012,57.450,0,NONE
12068,136,1470,1777,0.0000,0.5540,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,38,1,4,0.00000,-1.3676,-0.0015,57.320,0,NONE,77,0.00000,1.4979,0.0016,57.430,0,NONE
12204,136,1462,1825,0.0000,0.6500,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,38,1,2,0.00000,-0.5744,0.0002,57.320,0,NONE,0,0.00000,1.1435,0.0015,57.430,0,NONE
12340,136,1468,1860,0.0000,0.7200,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,38,1,0,0.00000,0.7036,0.0008,57.330,0,NONE,0,0.00000,0.7733,0.0011,57.430,0,NONE
12476,136,1412,1861,0.1760,0.7220,0.0600,0.0546,1524,1521,37,0,1,1,1,1,0,1,38,1,0,0.00000,0.7657,0.0010,57.330,0,NONE,0,0.00000,0.6351,0.0009,57.440,0,NONE
12612,136,1393,1855,0.2140,0.7100,0.0915,0.0811,1536,1532,37,0,1,1,1,1,0,1,38,1,0,0.00000,0.7706,0.0010,57.330,0,NONE,0,0.00000,0.7059,0.0009,57.380,0,NONE
12748,136,1394,1877,0.2120,0.7540,0.0905,0.0780,1536,1531,37,0,1,1,1,1,0,1,38,1,73,0.10930,15.4740,1.6122,56.570,0,NONE,136,0.04200,8.3619,0.5650,56.760,0,NONE
12884,136,1477,1877,0.0000,0.7540,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,38,1,187,0.13910,20.2695,2.3095,56.440,0,NONE,167,0.00000,6.8881,0.3710,57.330,0,NONE
13020,136,1464,1840,0.0000,0.6800,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,38,1,118,0.00000,3.3862,0.2666,57.320,0,NONE,148,0.00000,2.0981,0.0022,57.430,0,NONE
13156,136,1450,1878,0.0000,0.7560,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,38,1,80,0.00000,-0.7072,-0.0009,57.330,0,NONE,13,0.00000,1.7066,0.0018,57.440,0,NONE
13310,154,1425,1890,0.1500,0.7800,0.0600,0.0487,1524,1519,37,0,1,1,1,1,0,1,38,0,91,0.00000,-0.7826,-0.0011,57.320,0,NONE,97,0.00000,0.6092,0.0002,57.430,0,NONE
13446,136,1414,1881,0.1720,0.7620,0.0719,0.0589,1528,1523,37,0,1,1,1,1,0,1,38,0,0,0.00000,-1.0697,-0.0016,57.330,0,NONE,0,0.00000,-0.4497,-0.0006,57.430,0,NONE
13582,136,1404,1880,0.1920,0.7600,0.0810,0.0665,1532,1526,37,0,1,1,1,1,0,1,38,0,3,0.00000,-0.7340,-0.0011,57.380,0,NONE,0,0.00000,-0.8401,-0.0012,57.390,0,NONE
13718,136,1407,1878,0.1860,0.7560,0.0783,0.0640,1531,1525,37,0,1,1,1,1,0,1,38,0,0,0.05990,9.3235,0.5412,57.160,0,NONE,0,0.00000,-0.6776,-0.0010,57.320,0,NONE
13854,136,1406,1883,0.1880,0.7660,0.0792,0.0647,1531,1525,37,0,1,1,1,1,0,1,38,0,93,0.06540,8.7582,0.4309,57.170,0,NONE,9,0.00000,-0.2819,-0.0006,57.200,0,NONE
13990,136,1399,1877,0.2020,0.7540,0.0857,0.0704,1534,1528,37,0,1,1,1,1,0,1,38,0,94,0.06790,11.1886,0.7323,57.160,0,NONE,118,0.00000,0.5930,-0.0003,57.200,0,NONE
14126,136,1405,1889,0.1900,0.7780,0.0801,0.0651,1532,1526,37,0,1,1,1,1,0,1,38,0,77,0.13410,17.1770,1.6082,56.780,0,NONE,94,0.00000,1.5683,0.0016,57.060,0,NONE
14262,136,1399,1892,0.2020,0.7840,0.0857,0.0697,1534,1527,37,0,1,1,1,1,0,1,38,0,193,0.10640,15.5393,1.3903,56.880,0,NONE,97,0.00000,1.9231,0.0024,56.670,0,NONE
14398,136,1394,1890,0.2120,0.7800,0.0905,0.0735,1536,1529,37,0,1,1,1,1,0,1,38,0,315,0.14010,21.4944,2.6668,56.570,0,NONE,202,0.00000,1.3561,0.0016,56.850,0,NONE
14534,136,1399,1893,0.2020,0.7860,0.0857,0.0694,1534,1527,37,0,1,1,1,1,0,1,38,0,374,0.19290,22.6357,3.2143,56.190,0,NONE,204,0.00000,2.8024,0.0033,56.390,0,NONE
14670,136,1389,1867,0.2220,0.7340,0.0954,0.0789,1538,1531,37,0,1,1,1,1,0,1,38,0,572,0.17350,22.6978,3.3664,56.350,0,NONE,259,0.04840,2.6454,0.0245,55.910,0,NONE
14806,136,1384,1869,0.2320,0.7380,0.1003,0.0831,1540,1533,37,0,1,1,1,1,0,1,38,0,770,0.23440,26.4167,4.9133,55.820,0,NONE,290,0.07990,4.8955,0.2905,55.940,0,NONE
14942,136,1400,1855,0.2000,0.7100,0.0848,0.0711,1533,1528,37,0,1,1,1,1,0,1,38,0,974,0.25420,25.1647,4.9665,55.600,0,NONE,419,-0.01630,7.4497,0.5975,56.480,0,NONE
15078,136,1469,1808,0.0000,0.6160,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,38,0,1138,0.21930,20.4149,3.8248,56.150,0,NONE,299,0.00000,4.4163,0.0061,56.370,0,NONE
15214,136,1470,1619,0.0000,0.2380,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,37,0,1112,0.00000,11.2443,2.4345,57.290,0,NONE,181,0.00000,2.5346,0.0034,57.400,0,NONE
15350,136,1471,1497,0.0000,0.0000,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,37,0,924,0.00000,-14.4054,-0.0210,57.310,0,NONE,107,0.00000,1.2087,0.0008,57.400,0,NONE
15486,136,1471,1497,0.0000,0.0000,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,37,0,734,0.00000,-11.3184,-0.0168,57.280,0,NONE,53,0.00000,1.1669,0.0008,57.420,0,NONE
15622,136,1390,1492,0.2200,0.0000,0.0300,0.0300,1512,1512,36,0,1,1,1,1,0,1,37,0,470,0.00000,-8.2732,-0.0125,57.310,0,NONE,1,0.00000,1.4342,0.0020,57.410,0,NONE
15758,136,1380,1490,0.2400,0.0000,0.0900,0.0900,1536,1536,36,0,1,1,1,1,0,1,37,0,345,0.00000,-4.8731,-0.0072,57.340,0,NONE,4,0.00000,1.2295,0.0010,57.420,0,NONE
15894,136,1377,1497,0.2460,0.0000,0.1073,0.1073,1542,1542,37,0,1,1,1,1,0,1,37,0,228,0.16790,2.7901,0.4956,55.950,0,NONE,183,0.20960,9.3185,1.1969,54.880,0,NONE
16030,136,1375,1508,0.2500,0.0000,0.1094,0.1094,1543,1543,37,0,1,1,1,1,0,1,37,0,557,0.21060,26.8557,4.6571,54.660,0,NONE,467,0.21070,28.1835,4.9058,54.620,0,NONE
16166,136,1472,1494,0.0000,0.0000,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,37,0,753,0.23430,26.2764,4.9612,54.430,0,NONE,692,0.15900,25.9068,4.7373,55.830,0,NONE
16302,136,1387,1492,0.2260,0.0000,0.0600,0.0600,1524,1524,37,0,1,1,1,1,0,1,37,0,650,0.00000,10.3489,1.6607,57.260,0,NONE,558,0.00000,9.0491,0.5664,57.370,0,NONE
16438,136,1432,1492,0.1360,0.0000,0.0559,0.0559,1522,1522,37,0,1,1,1,1,0,1,37,1,640,0.00000,-10.4476,-0.0158,57.300,0,NONE,516,0.00000,7.7957,0.0117,57.400,0,NONE
16574,136,1436,1492,0.1280,0.0000,0.0525,0.0525,1520,1520,36,0,1,1,1,1,0,1,38,1,495,0.00000,-7.9033,-0.0119,57.270,0,NONE,418,0.00000,6.3556,0.0090,57.400,0,NONE
16710,136,1443,1493,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,38,1,411,0.00000,-6.4009,-0.0097,57.300,0,NONE,394,0.00000,5.4064,0.0075,57.390,0,NONE
16846,136,1471,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,38,1,324,0.00000,-4.7251,-0.0070,57.270,0,NONE,349,0.00000,4.1211,0.0054,57.400,0,NONE
16982,136,1471,1493,0.0000,0.0000,0.0000,0.0000,1500,1500,36,0,1,1,1,1,0,1,38,1,276,0.00000,-2.9158,-0.0042,57.300,0,NONE,231,0.00000,2.6554,0.0035,57.410,0,NONE
17118,136,1407,1493,0.1860,0.0000,0.0300,0.0300,1512,1512,36,0,1,1,1,1,0,1,38,1,154,0.00000,-2.9556,-0.0043,57.280,0,NONE,180,0.00000,2.6728,0.0032,57.390,0,NONE
17254,136,1397,1493,0.2060,0.0000,0.0876,0.0876,1535,1535,36,0,1,1,1,1,0,1,38,1,67,0.00000,-1.1492,-0.0014,57.280,0,NONE,55,0.00000,1.5413,0.0014,57.410,0,NONE
17390,136,1381,1493,0.2380,0.0000,0.1033,0.1033,1541,1541,36,0,1,1,1,1,0,1,38,1,120,0.16080,4.5646,0.5091,55.990,0,NONE,242,0.21250,8.9106,1.2125,54.830,0,NONE
17526,136,1372,1493,0.2560,0.0000,0.1125,0.1125,1544,1544,37,0,1,1,1,1,0,1,38,1,431,0.21400,26.8459,4.4396,54.550,0,NONE,504,0.22530,27.3577,4.7866,54.490,0,NONE
17662,136,1387,1493,0.2260,0.0000,0.0973,0.0973,1538,1538,37,0,1,1,1,1,0,1,38,1,706,0.21530,26.7936,4.9635,54.570,0,NONE,763,0.19250,25.7052,4.8271,55.510,0,NONE
17798,136,1418,1492,0.1640,0.0000,0.0682,0.0682,1527,1527,37,0,1,1,1,1,0,1,38,1,900,0.24620,23.0080,4.2371,54.720,0,NONE,979,0.24490,21.0632,3.9949,54.510,0,NONE
17934,136,1467,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,38,1,1041,0.10080,18.7179,3.5651,57.010,0,NONE,1024,0.06900,12.9466,2.4514,57.330,0,NONE
18070,136,1471,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,37,0,1,1,1,1,0,1,38,1,1035,0.07710,-0.9240,-0.0707,57.270,0,NONE,1101,0.08370,-1.4318,-0.1116,57.380,0,NONE
18254,184,1434,1492,0.1320,0.0000,0.0150,0.0150,1500,1500,0,31,1,1,1,1,0,1,32,1,932,0.00000,-4.2206,-0.1062,57.300,0,NONE,1045,0.07460,-2.5322,-0.1739,57.410,0,NONE
18390,136,1408,1492,0.1840,0.0000,0.0750,0.0750,1529,1529,0,31,1,1,1,1,0,1,32,1,772,0.00000,-12.2822,-0.0184,57.270,0,NONE,857,0.00000,10.7768,-0.0085,57.390,0,NONE
18526,136,1404,1492,0.1920,0.0000,0.0810,0.0810,1532,1532,0,31,1,1,1,1,0,1,32,1,611,0.06210,-8.8677,-0.0100,57.260,0,NONE,731,0.08080,7.9561,-0.0003,57.320,0,NONE
18662,136,1388,1492,0.2240,0.0000,0.0923,0.0923,1536,1536,0,31,1,1,1,1,0,1,32,1,657,0.12330,8.0995,0.9892,57.080,0,NONE,741,0.09640,6.6759,0.8762,57.130,0,NONE
18798,136,1471,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,1,720,0.18760,5.4038,0.6169,56.040,0,NONE,813,0.16980,5.3147,0.8381,56.350,0,NONE
18935,137,1460,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,32,0,581,0.00000,4.5915,0.9525,57.240,0,NONE,621,0.00000,5.6422,0.0916,57.400,0,NONE
19071,136,1467,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,31,0,482,0.00000,-7.8335,-0.0117,57.260,0,NONE,461,0.00000,8.0517,0.0118,57.380,0,NONE
19207,136,1510,1493,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,31,0,391,0.00000,-5.1776,-0.0077,57.270,0,NONE,434,0.00000,5.5356,0.0078,57.380,0,NONE
19343,136,1671,1492,-0.3420,0.0000,-0.0450,-0.0450,1494,1494,0,31,1,1,1,1,0,1,31,0,298,0.00000,-3.8747,-0.0056,57.270,0,NONE,308,0.00000,3.9917,0.0055,57.380,0,NONE
19479,136,1699,1492,-0.3980,0.0000,-0.1050,-0.1050,1485,1485,0,31,1,1,1,1,0,1,31,0,218,0.00000,-3.0608,-0.0045,57.260,0,NONE,219,0.00000,3.2351,0.0040,57.380,0,NONE
19615,136,1780,1492,-0.5600,0.0000,-0.1650,-0.1650,1477,1477,0,31,1,1,1,1,0,1,31,0,123,0.00000,-1.3032,-0.0016,57.270,0,NONE,81,-0.05390,3.4363,0.1743,57.210,0,NONE
19751,136,1770,1492,-0.5400,0.0000,-0.2250,-0.2250,1468,1468,0,31,1,1,1,1,0,1,31,0,0,-0.10840,11.6298,0.8812,56.450,0,NONE,-159,-0.12450,15.7261,1.5837,56.160,0,NONE
19887,136,1687,1492,-0.3740,0.0000,-0.2100,-0.2100,1470,1470,0,31,1,1,1,1,0,1,31,0,-315,-0.21990,25.8453,3.9449,54.370,0,NONE,-398,-0.20850,27.6297,4.6941,54.600,0,NONE
20023,136,1472,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,31,0,-726,-0.21230,26.7858,4.9202,54.760,0,NONE,-793,-0.22120,24.0568,4.4347,55.130,0,NONE
20176,153,1472,1492,0.0000,0.0000,0.0000,0.0000,1500,1500,0,31,1,1,1,1,0,1,31,0,-448,0.00000,10.1392,1.1992,57.220,0,NONE,-346,0.00000,1.8280,0.4694,57.320,0,NONE
