# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,4002
# master_id,101 (esc1),slave_id,102 (esc2)
# firmware,2.1.0
# poll_ms=125,drive=PPM D6/D10
time_ms,throttle_us,steering_us,master_ppm_us,slave_ppm_us,esc1_rpm,esc1_duty,esc1_motor_a,esc1_input_a,esc1_v_in,esc1_fet_c,esc1_fault_code,esc1_fault_name,esc2_rpm,esc2_duty,esc2_motor_a,esc2_input_a,esc2_v_in,esc2_fet_c,esc2_fault_code,esc2_fault_name
5837,1500,1500,1500,1500,0,-0.14890,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15080,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
5974,1500,1500,1500,1500,0,-0.14790,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15140,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
6112,1500,1500,1500,1500,0,-0.14930,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15350,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
6249,1500,1500,1500,1500,0,-0.14860,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15240,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
6387,1500,1500,1500,1500,0,-0.14880,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15350,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
6524,1500,1500,1500,1500,0,-0.14910,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15440,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
6662,1500,1500,1500,1500,0,-0.15050,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15240,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
6799,1500,1500,1500,1500,0,-0.14940,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15420,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
6937,1500,1500,1500,1500,0,-0.14950,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15350,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
7074,1500,1500,1500,1500,0,-0.14780,0.0000,0.0000,3.550,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15420,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
7212,1500,1500,1500,1500,0,-0.15010,0.0000,0.0000,3.550,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15240,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
7349,1500,1500,1500,1500,0,-0.14770,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15350,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
7487,1500,1500,1500,1500,0,-0.14860,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15310,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
7624,1500,1500,1500,1500,0,-0.14940,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15180,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
7762,1500,1500,1500,1500,0,-0.15060,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15130,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
7899,1500,1500,1500,1500,0,-0.14780,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15370,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8037,1500,1500,1500,1500,0,-0.15010,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15470,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8187,1500,1500,1500,1500,0,-0.14570,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15260,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8324,1500,1500,1500,1500,0,-0.14620,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15080,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8462,1500,1500,1500,1500,0,-0.14930,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15380,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8599,1500,1500,1500,1500,0,-0.15040,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15160,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8737,1500,1500,1500,1500,0,-0.14990,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15660,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8874,1500,1500,1500,1500,0,-0.14730,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15170,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9012,1500,1500,1500,1500,0,-0.14790,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15180,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9149,1500,1500,1500,1500,0,-0.14710,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15320,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9287,1500,1500,1500,1500,0,-0.14880,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15420,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9424,1500,1500,1500,1500,0,-0.14960,0.0000,0.0000,3.550,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15370,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9562,1500,1500,1500,1500,0,-0.14780,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15370,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9699,1500,1500,1500,1500,0,-0.14800,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15190,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9837,1500,1500,1500,1500,0,-0.15300,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15230,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9974,1500,1500,1500,1500,0,-0.14950,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15180,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10123,1500,1500,1500,1500,0,-0.14770,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15330,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10261,1500,1500,1500,1500,0,-0.15210,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15270,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10398,1500,1500,1500,1500,0,-0.14480,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15290,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10536,1500,1500,1500,1500,0,-0.14670,0.0000,0.0000,3.550,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15120,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10674,1500,1500,1500,1500,0,-0.14740,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15330,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10811,1500,1500,1500,1500,0,-0.14860,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15080,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10949,1500,1500,1500,1500,0,-0.14860,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15100,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11086,1500,1500,1500,1500,0,-0.14840,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15030,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11223,1500,1500,1500,1500,0,-0.14770,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15050,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11361,1500,1500,1500,1500,0,-0.14900,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15100,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11498,1500,1500,1500,1500,0,-0.14870,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15140,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11636,1500,1500,1500,1500,0,-0.14780,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15240,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11774,1500,1500,1500,1500,0,-0.15100,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15180,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11911,1500,1500,1500,1500,0,-0.14860,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15170,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12048,1500,1500,1500,1500,0,-0.14820,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14890,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12186,1500,1500,1500,1500,0,-0.14840,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15370,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12323,1500,1500,1500,1500,0,-0.14990,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15270,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12461,1500,1500,1500,1500,0,-0.14930,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15250,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12599,1500,1500,1500,1500,0,-0.14490,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15410,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12736,1500,1500,1500,1500,0,-0.14850,0.0000,0.0000,3.550,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15440,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12873,1500,1500,1500,1500,0,-0.14820,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15370,0.0000,0.0000,3.600,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13011,1500,1500,1500,1500,0,-0.14590,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14940,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13148,1500,1500,1500,1500,0,-0.14950,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15320,0.0000,0.0000,3.600,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13299,1500,1500,1500,1500,0,-0.15030,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15270,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13437,1500,1500,1500,1500,0,-0.14630,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15190,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13575,1500,1500,1500,1500,0,-0.15050,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15280,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13712,1500,1500,1500,1500,0,-0.14810,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15300,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13849,1500,1500,1500,1500,0,-0.14820,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15140,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13987,1500,1500,1500,1500,0,-0.14930,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15190,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14124,1500,1500,1500,1500,0,-0.14870,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15330,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14262,1500,1500,1500,1500,0,-0.14820,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15100,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14399,1500,1500,1500,1500,0,-0.14910,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15170,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14537,1500,1500,1500,1500,0,-0.14960,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15400,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14674,1500,1500,1500,1500,0,-0.14660,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15160,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14812,1500,1500,1500,1500,0,-0.14920,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15080,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14949,1500,1500,1500,1500,0,-0.14970,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15230,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15098,1500,1500,1500,1500,0,-0.15140,0.0000,0.0000,3.550,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15370,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15235,1500,1500,1500,1500,0,-0.14920,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15720,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15373,1500,1500,1500,1500,0,-0.14910,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15290,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15510,1500,1500,1500,1500,0,-0.14670,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15290,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15648,1500,1500,1500,1500,0,-0.14720,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15250,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15785,1500,1500,1500,1500,0,-0.15070,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15350,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15923,1500,1500,1500,1500,0,-0.14690,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15420,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16060,1500,1500,1500,1500,0,-0.14940,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14990,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16198,1500,1500,1500,1500,0,-0.14850,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15120,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16335,1500,1500,1500,1500,0,-0.15150,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15340,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16472,1500,1500,1500,1500,0,-0.14840,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15230,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16610,1500,1500,1500,1500,0,-0.14810,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15300,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16748,1500,1500,1500,1500,0,-0.15090,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15340,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16885,1500,1500,1500,1500,0,-0.14640,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15430,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17023,1500,1500,1500,1500,0,-0.15080,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15180,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17160,1500,1500,1500,1500,0,-0.15130,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15150,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17297,1500,1500,1500,1500,0,-0.14640,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15250,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17435,1500,1500,1500,1500,0,-0.14860,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15040,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17572,1500,1500,1500,1500,0,-0.14560,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15100,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17710,1500,1500,1500,1500,0,-0.14630,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15140,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17848,1500,1500,1500,1500,0,-0.14790,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15160,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17985,1500,1500,1500,1500,0,-0.15130,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15120,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18122,1500,1500,1500,1500,0,-0.14980,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15270,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18273,1500,1500,1500,1500,0,-0.14820,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15310,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18411,1500,1500,1500,1500,0,-0.15050,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15420,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18548,1500,1500,1500,1500,0,-0.14790,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15080,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18686,1500,1500,1500,1500,0,-0.14840,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15340,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18824,1500,1500,1500,1500,0,-0.15170,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15230,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18961,1500,1500,1500,1500,0,-0.14490,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15300,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19098,1500,1500,1500,1500,0,-0.15070,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15000,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19236,1500,1500,1500,1500,0,-0.14900,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15350,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19373,1500,1500,1500,1500,0,-0.14800,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15300,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19511,1500,1500,1500,1500,0,-0.14760,0.0000,0.0000,3.570,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14980,0.0000,0.0000,3.600,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19649,1500,1500,1500,1500,0,-0.14720,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15310,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19786,1500,1500,1500,1500,0,-0.14860,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15350,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19923,1500,1500,1500,1500,0,-0.14800,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15280,0.0000,0.0000,3.580,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
20061,1500,1500,1500,1500,0,-0.14380,0.0000,0.0000,3.560,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15310,0.0000,0.0000,3.590,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
