# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,3996
# master_id,101 (esc1),slave_id,102 (esc2)
# firmware,2.1.0
# poll_ms=125,drive=PPM D6/D10
time_ms,throttle_us,steering_us,master_ppm_us,slave_ppm_us,esc1_rpm,esc1_duty,esc1_motor_a,esc1_input_a,esc1_v_in,esc1_fet_c,esc1_fault_code,esc1_fault_name,esc2_rpm,esc2_duty,esc2_motor_a,esc2_input_a,esc2_v_in,esc2_fet_c,esc2_fault_code,esc2_fault_name
15793,1500,1500,1500,1500,0,0.00000,1.1974,-0.0011,57.650,26.5,0,NONE,0,0.00000,-0.2471,-0.0004,57.740,26.5,0,NONE
15930,1500,1500,1500,1500,0,0.00000,1.5061,-0.0011,57.640,26.5,0,NONE,0,0.00000,-0.2852,-0.0004,57.750,26.5,0,NONE
16068,1500,1500,1500,1500,0,0.00000,1.3987,-0.0011,57.630,26.5,0,NONE,0,0.00000,-0.2498,-0.0004,57.750,26.5,0,NONE
16205,1500,1500,1500,1500,0,0.00000,1.3621,-0.0011,57.650,26.5,0,NONE,0,0.00000,-0.2535,-0.0004,57.750,26.5,0,NONE
16343,1500,1500,1500,1500,0,0.00000,1.4480,-0.0011,57.640,26.5,0,NONE,0,0.00000,-0.2429,-0.0004,57.740,26.6,0,NONE
16480,1500,1500,1500,1500,0,0.00000,1.4325,-0.0011,57.620,26.5,0,NONE,0,0.00000,-0.2174,-0.0003,57.750,26.5,0,NONE
16618,1500,1500,1500,1500,0,0.00000,1.3657,-0.0011,57.640,26.5,0,NONE,0,0.00000,-0.2789,-0.0004,57.740,26.6,0,NONE
16755,1500,1500,1500,1500,0,0.00000,1.2874,-0.0011,57.640,26.5,0,NONE,0,0.00000,-0.2303,-0.0004,57.740,26.6,0,NONE
16893,1500,1500,1500,1500,0,0.00000,1.4284,-0.0011,57.640,26.5,0,NONE,0,0.00000,-0.1982,-0.0003,57.740,26.6,0,NONE
17030,1500,1500,1500,1500,0,0.00000,1.2077,-0.0011,57.660,26.5,0,NONE,0,0.00000,-0.2376,-0.0004,57.740,26.6,0,NONE
17168,1500,1500,1500,1500,0,0.00000,1.3806,-0.0011,57.640,26.5,0,NONE,0,0.00000,-0.2684,-0.0004,57.730,26.6,0,NONE
17305,1500,1500,1500,1500,0,0.00000,1.0295,-0.0012,57.650,26.5,0,NONE,0,0.00000,-0.2456,-0.0004,57.750,26.6,0,NONE
17443,1500,1500,1500,1500,0,0.00000,1.2508,-0.0011,57.620,26.5,0,NONE,0,0.00000,-0.2176,-0.0003,57.750,26.6,0,NONE
17580,1500,1500,1500,1500,0,0.00000,1.2526,-0.0011,57.630,26.5,0,NONE,0,0.00000,-0.2577,-0.0004,57.740,26.6,0,NONE
17718,1500,1500,1500,1500,0,0.00000,1.2718,-0.0011,57.650,26.6,0,NONE,0,0.00000,-0.2188,-0.0003,57.750,26.6,0,NONE
17855,1500,1500,1500,1500,0,0.00000,1.1634,-0.0011,57.650,26.6,0,NONE,0,0.00000,-0.2391,-0.0004,57.740,26.6,0,NONE
17993,1500,1500,1500,1500,0,0.00000,1.3978,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.2350,-0.0004,57.740,26.6,0,NONE
18130,1500,1500,1500,1500,0,0.00000,1.3083,-0.0011,57.600,26.5,0,NONE,0,0.00000,-0.2527,-0.0004,57.750,26.6,0,NONE
18279,1500,1500,1500,1500,0,0.00000,1.0888,-0.0011,57.650,26.5,0,NONE,0,0.00000,-0.2294,-0.0004,57.750,26.6,0,NONE
18417,1500,1500,1500,1500,0,0.00000,1.2498,-0.0012,57.640,26.5,0,NONE,0,0.00000,-0.2352,-0.0004,57.730,26.6,0,NONE
18554,1500,1500,1500,1500,0,0.00000,1.2946,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.1962,-0.0003,57.730,26.6,0,NONE
18692,1500,1500,1500,1500,0,0.00000,0.9193,-0.0012,57.630,26.5,0,NONE,0,0.00000,-0.2277,-0.0003,57.740,26.6,0,NONE
18829,1500,1500,1500,1500,0,0.00000,0.9579,-0.0011,57.640,26.5,0,NONE,0,0.00000,-0.2629,-0.0004,57.720,26.6,0,NONE
18967,1500,1500,1500,1500,0,0.00000,1.3901,-0.0011,57.640,26.5,0,NONE,0,0.00000,-0.2290,-0.0004,57.730,26.6,0,NONE
19104,1500,1500,1500,1500,0,0.00000,1.2030,-0.0011,57.640,26.5,0,NONE,0,0.00000,-0.2233,-0.0003,57.730,26.6,0,NONE
19242,1500,1500,1500,1500,0,0.00000,1.1765,-0.0011,57.630,26.5,0,NONE,0,0.00000,-0.2505,-0.0004,57.740,26.6,0,NONE
19379,1500,1500,1500,1500,0,0.00000,1.0904,-0.0012,57.630,26.5,0,NONE,0,0.00000,-0.2324,-0.0004,57.720,26.6,0,NONE
19517,1500,1500,1500,1500,0,0.00000,1.2888,-0.0011,57.640,26.5,0,NONE,0,0.00000,-0.2470,-0.0004,57.740,26.6,0,NONE
19654,1500,1500,1500,1500,0,0.00000,1.4573,-0.0011,57.640,26.5,0,NONE,0,0.00000,-0.2116,-0.0003,57.740,26.6,0,NONE
19792,1500,1500,1500,1500,0,0.00000,1.3991,-0.0011,57.660,26.5,0,NONE,0,0.00000,-0.2528,-0.0004,57.740,26.6,0,NONE
19929,1500,1500,1500,1500,0,0.00000,1.2558,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2229,-0.0003,57.740,26.6,0,NONE
20067,1500,1500,1500,1500,0,0.00000,1.3588,-0.0011,57.630,26.5,0,NONE,0,0.00000,-0.2445,-0.0004,57.720,26.6,0,NONE
20213,1500,1500,1500,1500,0,0.00000,1.0488,-0.0011,57.600,26.5,0,NONE,0,0.00000,-0.2541,-0.0004,57.730,26.6,0,NONE
20351,1500,1500,1500,1500,0,0.00000,1.2410,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.1882,-0.0003,57.730,26.6,0,NONE
20488,1500,1500,1500,1500,0,0.00000,1.3197,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.2183,-0.0003,57.740,26.6,0,NONE
20626,1500,1500,1500,1500,0,0.00000,1.1735,-0.0011,57.660,26.5,0,NONE,0,0.00000,-0.1968,-0.0003,57.740,26.6,0,NONE
20763,1500,1500,1500,1500,0,0.00000,1.3678,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.2032,-0.0003,57.710,26.6,0,NONE
20901,1500,1500,1500,1500,0,0.00000,1.3183,-0.0011,57.640,26.5,0,NONE,0,0.00000,-0.2374,-0.0004,57.730,26.6,0,NONE
21038,1500,1500,1500,1500,0,0.00000,1.3297,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2479,-0.0004,57.740,26.6,0,NONE
21176,1500,1500,1500,1500,0,0.00000,1.4787,-0.0011,57.640,26.5,0,NONE,0,0.00000,-0.1881,-0.0003,57.740,26.6,0,NONE
21313,1500,1500,1500,1500,0,0.00000,1.3618,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.2134,-0.0003,57.730,26.6,0,NONE
21451,1500,1500,1500,1500,0,0.00000,1.2835,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2264,-0.0003,57.730,26.6,0,NONE
21588,1500,1500,1500,1500,0,0.00000,1.4663,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.2401,-0.0004,57.730,26.6,0,NONE
21726,1500,1500,1500,1500,0,0.00000,1.2666,-0.0011,57.620,26.6,0,NONE,0,0.00000,-0.2697,-0.0004,57.740,26.6,0,NONE
21863,1500,1500,1500,1500,0,0.00000,1.3299,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.2144,-0.0003,57.740,26.6,0,NONE
22001,1500,1500,1500,1500,0,0.00000,1.2874,-0.0011,57.660,26.6,0,NONE,0,0.00000,-0.1993,-0.0003,57.730,26.6,0,NONE
22138,1500,1500,1500,1500,0,0.00000,1.1315,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.2884,-0.0005,57.750,26.6,0,NONE
22276,1500,1500,1500,1500,0,0.00000,1.4053,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.2406,-0.0004,57.740,26.6,0,NONE
22413,1500,1500,1500,1500,0,0.00000,1.2615,-0.0011,57.650,26.6,0,NONE,0,0.00000,-0.2326,-0.0003,57.730,26.6,0,NONE
22551,1500,1500,1500,1500,0,0.00000,1.2865,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2270,-0.0004,57.730,26.6,0,NONE
22688,1500,1500,1500,1500,0,0.00000,1.3608,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.1909,-0.0003,57.730,26.6,0,NONE
22826,1500,1500,1500,1500,0,0.00000,1.3125,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.3112,-0.0005,57.720,26.6,0,NONE
22963,1500,1500,1500,1500,0,0.00000,1.0988,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2278,-0.0003,57.730,26.6,0,NONE
23101,1500,1500,1500,1500,0,0.00000,1.2228,-0.0011,57.650,26.6,0,NONE,0,0.00000,-0.2520,-0.0004,57.730,26.6,0,NONE
23250,1500,1500,1500,1500,0,0.00000,1.1800,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.2461,-0.0004,57.730,26.6,0,NONE
23387,1500,1500,1500,1500,0,0.00000,1.2901,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.2223,-0.0003,57.740,26.6,0,NONE
23524,1500,1500,1500,1500,0,0.00000,0.8233,-0.0012,57.640,26.6,0,NONE,0,0.00000,-0.2381,-0.0004,57.730,26.6,0,NONE
23662,1500,1500,1500,1500,0,0.00000,1.2609,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2395,-0.0004,57.730,26.6,0,NONE
23800,1500,1500,1500,1500,0,0.00000,1.3460,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2294,-0.0004,57.740,26.6,0,NONE
23937,1500,1500,1500,1500,0,0.00000,1.3515,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.2180,-0.0003,57.730,26.6,0,NONE
24075,1500,1500,1500,1500,0,0.00000,1.4510,-0.0011,57.610,26.6,0,NONE,0,0.00000,-0.2613,-0.0004,57.740,26.6,0,NONE
24212,1500,1500,1500,1500,0,0.00000,1.4018,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2649,-0.0004,57.730,26.6,0,NONE
24350,1500,1500,1500,1500,0,0.00000,1.4329,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2667,-0.0004,57.740,26.6,0,NONE
24487,1500,1500,1500,1500,0,0.00000,1.4503,-0.0011,57.620,26.6,0,NONE,0,0.00000,-0.2832,-0.0004,57.730,26.6,0,NONE
24624,1500,1500,1500,1500,0,0.00000,1.2836,-0.0011,57.590,26.6,0,NONE,0,0.00000,-0.1699,-0.0003,57.740,26.6,0,NONE
24762,1500,1500,1500,1500,0,0.00000,1.2068,-0.0012,57.640,26.6,0,NONE,0,0.00000,-0.2516,-0.0004,57.740,26.6,0,NONE
24900,1500,1500,1500,1500,0,0.00000,1.2747,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.2440,-0.0004,57.730,26.6,0,NONE
25037,1500,1500,1500,1500,0,0.00000,1.3345,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2491,-0.0004,57.730,26.6,0,NONE
25196,1500,1500,1500,1500,0,0.00000,1.2322,-0.0011,57.650,26.6,0,NONE,0,0.00000,-0.2208,-0.0003,57.730,26.6,0,NONE
25334,1500,1500,1500,1500,0,0.00000,1.3320,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2394,-0.0004,57.730,26.6,0,NONE
25471,1500,1500,1500,1500,0,0.00000,1.3087,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2261,-0.0003,57.740,26.6,0,NONE
25609,1500,1500,1500,1500,0,0.00000,1.3664,-0.0011,57.650,26.6,0,NONE,0,0.00000,-0.2598,-0.0004,57.740,26.6,0,NONE
25746,1500,1500,1500,1500,0,0.00000,1.4921,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.2163,-0.0003,57.730,26.6,0,NONE
25884,1500,1500,1500,1500,0,0.00000,1.3761,-0.0011,57.650,26.6,0,NONE,0,0.00000,-0.2355,-0.0004,57.740,26.6,0,NONE
26021,1500,1500,1500,1500,0,0.00000,1.4461,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2626,-0.0004,57.730,26.6,0,NONE
26159,1500,1500,1500,1500,0,0.00000,1.2953,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2432,-0.0004,57.730,26.6,0,NONE
26296,1500,1500,1500,1500,0,0.00000,1.2480,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2450,-0.0004,57.730,26.6,0,NONE
26434,1500,1500,1500,1500,0,0.00000,1.4393,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.2593,-0.0004,57.730,26.6,0,NONE
26571,1500,1500,1500,1500,0,0.00000,1.2556,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2677,-0.0004,57.740,26.6,0,NONE
26709,1500,1500,1500,1500,0,0.00000,0.9726,-0.0012,57.650,26.6,0,NONE,0,0.00000,-0.2367,-0.0004,57.720,26.6,0,NONE
26846,1500,1500,1500,1500,0,0.00000,1.1577,-0.0011,57.650,26.6,0,NONE,0,0.00000,-0.2399,-0.0004,57.740,26.6,0,NONE
26984,1500,1500,1500,1500,0,0.00000,1.2601,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2314,-0.0003,57.740,26.6,0,NONE
27121,1500,1500,1500,1500,0,0.00000,1.3308,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.2424,-0.0004,57.740,26.6,0,NONE
27259,1500,1500,1500,1500,0,0.00000,1.3887,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2800,-0.0004,57.720,26.7,0,NONE
27396,1500,1500,1500,1500,0,0.00000,1.3161,-0.0011,57.640,26.6,0,NONE,0,0.00000,-0.2697,-0.0004,57.720,26.7,0,NONE
27534,1500,1500,1500,1500,0,0.00000,1.3003,-0.0011,57.630,26.6,0,NONE,0,0.00000,-0.2311,-0.0004,57.740,26.7,0,NONE
