# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,4065
# master_id,101 (esc1),slave_id,102 (esc2)
# firmware,2.1.0
# poll_ms=125,drive=PPM D6/D10
time_ms,throttle_us,steering_us,master_ppm_us,slave_ppm_us,esc1_rpm,esc1_duty,esc1_motor_a,esc1_input_a,esc1_v_in,esc1_fet_c,esc1_fault_code,esc1_fault_name,esc2_rpm,esc2_duty,esc2_motor_a,esc2_input_a,esc2_v_in,esc2_fet_c,esc2_fault_code,esc2_fault_name
7931,1500,1500,1500,1500,0,-0.14740,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15030,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8069,1500,1500,1500,1500,0,-0.14490,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14880,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8219,1500,1500,1500,1500,0,-0.14790,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14920,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8356,1500,1500,1500,1500,0,-0.14260,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14870,0.0000,0.0000,3.660,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8494,1500,1500,1500,1500,0,-0.14480,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14800,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8631,1500,1500,1500,1500,0,-0.14670,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14960,0.0000,0.0000,3.660,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8769,1500,1500,1500,1500,0,-0.14590,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14890,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8906,1500,1500,1500,1500,0,-0.14810,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14650,0.0000,0.0000,3.660,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9044,1500,1500,1500,1500,0,-0.14800,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14750,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9181,1500,1500,1500,1500,0,-0.14650,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14960,0.0000,0.0000,3.660,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9319,1500,1500,1500,1500,0,-0.14240,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14770,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9456,1500,1500,1500,1500,0,-0.14190,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14920,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9594,1500,1500,1500,1500,0,-0.14470,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14970,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9731,1500,1500,1500,1500,0,-0.14480,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15250,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9869,1500,1500,1500,1500,0,-0.14700,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15000,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10006,1500,1500,1500,1500,0,-0.14660,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14870,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10155,1500,1500,1500,1500,0,-0.14690,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15050,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10292,1500,1500,1500,1500,0,-0.14430,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14830,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10430,1500,1500,1500,1500,0,-0.14630,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15000,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10568,1500,1500,1500,1500,0,-0.14680,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14770,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10705,1500,1500,1500,1500,0,-0.14620,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15040,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10843,1500,1500,1500,1500,0,-0.14590,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14900,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10980,1500,1500,1500,1500,0,-0.14530,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14840,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11117,1500,1500,1500,1500,0,-0.14280,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14940,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11255,1500,1500,1500,1500,0,-0.14520,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15150,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11392,1500,1500,1500,1500,0,-0.14670,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14970,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11530,1500,1500,1500,1500,0,-0.14660,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14910,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11668,1500,1500,1500,1500,0,-0.14400,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15020,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11805,1500,1500,1500,1500,0,-0.14070,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14780,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11942,1500,1500,1500,1500,0,-0.14670,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14880,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12080,1500,1500,1500,1500,0,-0.14290,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14910,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12217,1500,1500,1500,1500,0,-0.14610,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14950,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12355,1500,1500,1500,1500,0,-0.14540,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14940,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12492,1500,1500,1500,1500,0,-0.14910,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14830,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12630,1500,1500,1500,1500,0,-0.14550,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14750,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12767,1500,1500,1500,1500,0,-0.14450,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14900,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12905,1500,1500,1500,1500,0,-0.15010,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14890,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13042,1500,1500,1500,1500,0,-0.14430,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14840,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13180,1500,1500,1500,1500,0,-0.14400,0.0000,0.0000,3.620,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14980,0.0000,0.0000,3.660,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13331,1500,1500,1500,1500,0,-0.14500,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14930,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13468,1500,1500,1500,1500,0,-0.14570,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15070,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13606,1500,1500,1500,1500,0,-0.14650,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14920,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13744,1500,1500,1500,1500,0,-0.14710,0.0000,0.0000,3.620,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14970,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13881,1500,1500,1500,1500,0,-0.14470,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14730,0.0000,0.0000,3.660,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14018,1500,1500,1500,1500,0,-0.14680,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14890,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14156,1500,1500,1500,1500,0,-0.14670,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14670,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14293,1500,1500,1500,1500,0,-0.14690,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14810,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14431,1500,1500,1500,1500,0,-0.14400,0.0000,0.0000,3.620,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15060,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14568,1500,1500,1500,1500,0,-0.14580,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15130,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14706,1500,1500,1500,1500,0,-0.14650,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15040,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14843,1500,1500,1500,1500,0,-0.14570,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15030,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14981,1500,1500,1500,1500,0,-0.14640,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14760,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15129,1500,1500,1500,1500,0,-0.14370,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14790,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
