# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,3996
# master_id,101 (esc1),slave_id,102 (esc2)
# firmware,2.2.0
# poll_ms=125,drive=PPM D6/D10
time_ms,loop_dt_ms,throttle_us,steering_us,throttle_norm,steering_norm,left_mix,right_mix,master_ppm_us,slave_ppm_us,rc_last_update_age_ms,rc_signal_valid,esc1_last_update_age_ms,esc2_last_update_age_ms,esc1_rpm,esc1_duty,esc1_motor_current,esc1_input_current,esc1_vin,esc1_fault_code,esc1_fault_name,esc2_rpm,esc2_duty,esc2_motor_current,esc2_input_current,esc2_vin,esc2_fault_code,esc2_fault_name
5907,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3580,0.0013,57.590,0,NONE,0,0.00000,0.2730,0.0002,57.710,0,NONE
6045,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.2898,0.0013,57.600,0,NONE,0,0.00000,0.2779,0.0002,57.710,0,NONE
6183,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3030,0.0013,57.600,0,NONE,0,0.00000,0.2779,0.0002,57.720,0,NONE
6320,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3178,0.0013,57.600,0,NONE,0,0.00000,0.2632,0.0002,57.720,0,NONE
6458,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3504,0.0013,57.590,0,NONE,0,0.00000,0.2707,0.0002,57.720,0,NONE
6596,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3723,0.0013,57.590,0,NONE,0,0.00000,0.2732,0.0002,57.720,0,NONE
6734,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3498,0.0013,57.590,0,NONE,0,0.00000,0.2750,0.0002,57.730,0,NONE
6872,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3711,0.0013,57.600,0,NONE,0,0.00000,0.2742,0.0002,57.720,0,NONE
7010,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3824,0.0013,57.590,0,NONE,0,0.00000,0.2538,0.0002,57.730,0,NONE
7147,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3879,0.0013,57.590,0,NONE,0,0.00000,0.2638,0.0002,57.730,0,NONE
7285,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3867,0.0013,57.590,0,NONE,0,0.00000,0.2886,0.0002,57.720,0,NONE
7423,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3908,0.0013,57.590,0,NONE,0,0.00000,0.2568,0.0002,57.720,0,NONE
7561,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3708,0.0013,57.590,0,NONE,-24,0.00000,0.1085,-0.0000,57.720,0,NONE
7699,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3544,0.0013,57.600,0,NONE,0,0.00000,0.0528,-0.0002,57.710,0,NONE
7836,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3896,0.0013,57.580,0,NONE,0,0.00000,0.0213,-0.0002,57.730,0,NONE
7974,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3545,0.0013,57.580,0,NONE,0,0.00000,0.0456,-0.0002,57.730,0,NONE
8112,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3940,0.0013,57.600,0,NONE,0,0.00000,0.0254,-0.0002,57.730,0,NONE
8263,151,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3798,0.0013,57.600,0,NONE,0,0.00000,-0.0427,-0.0002,57.730,0,NONE
8401,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3835,0.0013,57.590,0,NONE,0,0.00000,0.0886,-0.0002,57.720,0,NONE
8538,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3705,0.0013,57.590,0,NONE,0,0.00000,0.0660,-0.0002,57.720,0,NONE
8676,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3932,0.0013,57.590,0,NONE,0,0.00000,0.0219,-0.0002,57.720,0,NONE
8814,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3844,0.0013,57.600,0,NONE,0,0.00000,-0.0121,-0.0002,57.730,0,NONE
8952,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3869,0.0013,57.600,0,NONE,0,0.00000,0.0049,-0.0002,57.730,0,NONE
9090,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3703,0.0013,57.600,0,NONE,0,0.00000,0.0024,-0.0002,57.730,0,NONE
9228,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4270,0.0013,57.600,0,NONE,0,0.00000,0.0606,-0.0002,57.720,0,NONE
9365,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4184,0.0013,57.600,0,NONE,0,0.00000,0.0899,-0.0002,57.730,0,NONE
9503,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4067,0.0013,57.600,0,NONE,0,0.00000,0.1130,-0.0002,57.730,0,NONE
9641,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.4037,0.0013,57.600,0,NONE,0,0.00000,0.0012,-0.0002,57.720,0,NONE
9779,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3911,0.0013,57.590,0,NONE,0,0.00000,-0.0129,-0.0002,57.720,0,NONE
9917,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3856,0.0013,57.600,0,NONE,0,0.00000,0.0203,-0.0002,57.730,0,NONE
10054,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3982,0.0013,57.600,0,NONE,0,0.00000,0.1134,-0.0002,57.720,0,NONE
10203,149,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3872,0.0013,57.600,0,NONE,0,0.00000,0.0141,-0.0002,57.720,0,NONE
10341,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3825,0.0013,57.600,0,NONE,0,0.00000,0.0175,-0.0002,57.730,0,NONE
10479,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3768,0.0013,57.610,0,NONE,0,0.00000,-0.0223,-0.0002,57.720,0,NONE
10617,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3558,0.0013,57.600,0,NONE,0,0.00000,0.0096,-0.0002,57.730,0,NONE
10755,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3758,0.0013,57.600,0,NONE,0,0.00000,-0.1473,-0.0003,57.720,0,NONE
10893,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3760,0.0013,57.600,0,NONE,0,0.00000,0.0044,-0.0002,57.730,0,NONE
11030,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3902,0.0013,57.600,0,NONE,0,0.00000,0.0183,-0.0002,57.730,0,NONE
11168,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4094,0.0014,57.600,0,NONE,0,0.00000,0.0167,-0.0002,57.710,0,NONE
11306,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3864,0.0013,57.600,0,NONE,0,0.00000,0.0487,-0.0002,57.730,0,NONE
11444,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3494,0.0013,57.590,0,NONE,0,0.00000,0.0080,-0.0002,57.710,0,NONE
11582,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3384,0.0013,57.600,0,NONE,0,0.00000,-0.0957,-0.0002,57.720,0,NONE
11720,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3792,0.0013,57.600,0,NONE,0,0.00000,-0.1002,-0.0002,57.720,0,NONE
11857,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3787,0.0013,57.600,0,NONE,0,0.00000,-0.0322,-0.0002,57.710,0,NONE
11995,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3943,0.0013,57.590,0,NONE,0,0.00000,0.0337,-0.0002,57.720,0,NONE
12133,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3688,0.0013,57.590,0,NONE,0,0.00000,0.0352,-0.0002,57.720,0,NONE
12271,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3522,0.0013,57.600,0,NONE,0,0.00000,0.0630,-0.0002,57.720,0,NONE
12409,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3707,0.0013,57.600,0,NONE,0,0.00000,0.0589,-0.0002,57.720,0,NONE
12546,137,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.4052,0.0013,57.590,0,NONE,0,0.00000,-0.0157,-0.0002,57.720,0,NONE
12684,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,1,0,0.00000,1.3985,0.0013,57.600,0,NONE,0,0.00000,-0.0645,-0.0002,57.720,0,NONE
12822,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,47,1,0,0.00000,1.3771,0.0013,57.590,0,NONE,0,0.00000,-0.0224,-0.0002,57.710,0,NONE
12960,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.4070,0.0013,57.600,0,NONE,0,0.00000,-0.0097,-0.0002,57.720,0,NONE
13098,138,1500,1500,0.0000,0.0000,0.0000,0.0000,1500,1500,0,0,46,0,0,0.00000,1.3841,0.0013,57.600,0,NONE,0,0.00000,0.0283,-0.0002,57.710,0,NONE
