# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,3996
# master_id,101 (esc1),slave_id,102 (esc2)
# firmware,2.1.0
# poll_ms=125,drive=PPM D6/D10
time_ms,throttle_us,steering_us,master_ppm_us,slave_ppm_us,esc1_rpm,esc1_duty,esc1_motor_a,esc1_input_a,esc1_v_in,esc1_fet_c,esc1_fault_code,esc1_fault_name,esc2_rpm,esc2_duty,esc2_motor_a,esc2_input_a,esc2_v_in,esc2_fet_c,esc2_fault_code,esc2_fault_name
8236,1381,1513,1541,1541,294,0.02430,2.1640,0.0769,57.760,26.0,0,NONE,293,0.02430,0.0555,0.0058,57.860,26.0,0,NONE
8372,1372,1513,1544,1544,130,0.02840,0.5611,-0.0020,57.490,26.0,0,NONE,194,0.03050,1.1163,0.0265,57.750,26.0,0,NONE
8508,1367,1514,1547,1547,203,0.03460,2.1642,0.0518,57.650,26.0,0,NONE,123,0.03460,2.0446,0.0534,57.790,26.0,0,NONE
8644,1358,1514,1550,1550,207,0.04280,1.2971,0.0367,57.660,26.0,0,NONE,207,0.04280,3.0245,0.1023,57.750,26.0,0,NONE
8780,1343,1512,1557,1557,-86,0.04700,4.5131,0.1600,57.680,26.0,0,NONE,265,0.04900,2.8762,0.1040,57.750,26.0,0,NONE
8916,1334,1511,1561,1561,246,0.06340,3.5763,0.1686,57.590,26.0,0,NONE,347,0.06340,4.2727,0.2130,57.740,26.1,0,NONE
9052,1315,1511,1571,1571,151,0.06960,6.3937,0.3401,57.650,26.0,0,NONE,518,0.07170,3.5495,0.2038,57.700,26.1,0,NONE
9188,1308,1512,1575,1575,396,0.09230,9.2955,0.6651,57.260,26.0,0,NONE,626,0.09230,4.8156,0.3535,57.700,26.1,0,NONE
9324,1312,1512,1572,1572,313,0.10060,10.5404,0.8052,57.280,26.0,0,NONE,702,0.10060,4.5346,0.3875,57.200,26.0,0,NONE
9460,1326,1510,1565,1565,37,0.09440,12.8868,1.0067,57.570,26.0,0,NONE,875,0.09230,1.6524,0.1215,57.640,26.0,0,NONE
9596,1408,1511,1532,1532,566,0.07990,9.3631,0.6907,57.420,26.0,0,NONE,825,0.07990,1.5152,0.1037,57.590,26.1,0,NONE
9732,1469,1507,1500,1500,104,0.00980,8.2124,0.4329,57.780,26.1,0,NONE,639,0.00570,-2.5885,-0.0781,57.860,26.1,0,NONE
9868,1470,1504,1500,1500,13,0.00000,0.3297,-0.0010,57.750,26.0,0,NONE,383,0.00000,5.6948,0.0083,57.850,26.1,0,NONE
10004,1469,1587,1500,1500,0,0.00000,1.5995,0.0013,57.760,26.0,0,NONE,218,0.00000,2.2025,0.0029,57.850,26.1,0,NONE
10140,1469,1734,1500,1500,0,0.00000,1.6287,0.0013,57.740,26.0,0,NONE,54,0.00000,0.9992,0.0012,57.850,26.1,0,NONE
10276,1470,1833,1500,1500,0,0.00000,1.4824,0.0011,57.730,26.0,0,NONE,0,0.00000,0.3588,0.0005,57.850,26.1,0,NONE
10412,1469,1893,1500,1500,0,0.00000,1.4145,0.0010,57.740,26.0,0,NONE,0,0.00000,0.0615,0.0001,57.840,26.1,0,NONE
10548,1349,1887,1518,1516,0,0.00000,1.4179,0.0011,57.730,26.0,0,NONE,0,0.00000,0.1318,0.0002,57.840,26.1,0,NONE
10684,1335,1880,1542,1536,0,0.00000,1.4376,0.0010,57.750,26.0,0,NONE,0,0.00000,0.1962,0.0003,57.850,26.1,0,NONE
10820,1306,1870,1566,1555,0,0.03250,2.4196,0.0372,57.700,26.0,0,NONE,0,0.02840,0.9477,0.0168,57.790,26.1,0,NONE
10956,1306,1862,1576,1563,212,0.08200,6.6367,0.3267,57.530,26.0,0,NONE,247,0.06760,4.5061,0.2054,57.560,26.1,0,NONE
11092,1306,1860,1576,1563,617,0.10260,11.5283,0.9487,57.260,26.0,0,NONE,439,0.07380,5.8506,0.3543,57.360,26.1,0,NONE
11228,1330,1838,1563,1554,353,0.10260,16.6755,1.4165,57.270,26.0,0,NONE,481,0.07380,3.3317,0.2082,57.420,26.1,0,NONE
11364,1412,1746,1529,1525,303,0.07580,15.1628,1.1886,57.540,26.0,0,NONE,457,0.05520,2.7366,0.1470,57.630,26.1,0,NONE
11500,1418,1635,1527,1524,289,0.00570,5.6872,0.2255,57.720,26.1,0,NONE,358,0.00000,0.2128,-0.0175,57.840,26.1,0,NONE
11636,1477,1510,1500,1500,-11,0.00000,1.9304,0.0019,57.750,26.1,0,NONE,185,0.00000,2.9128,0.0043,57.840,26.1,0,NONE
11772,1783,1505,1494,1494,-14,0.00000,1.8526,0.0004,57.720,26.1,0,NONE,122,0.00000,0.9517,0.0012,57.830,26.1,0,NONE
11908,1880,1505,1485,1485,0,0.00000,1.3500,-0.0008,57.740,26.1,0,NONE,0,0.00000,0.0954,-0.0000,57.840,26.1,0,NONE
12044,1900,1506,1477,1477,-2,0.00000,-1.3560,-0.0022,57.740,26.1,0,NONE,0,-0.00660,-0.1641,-0.0001,57.840,26.1,0,NONE
12181,1955,1508,1468,1468,0,-0.01620,1.8377,0.0121,57.690,26.1,0,NONE,-70,-0.01940,0.8428,0.0101,57.830,26.1,0,NONE
12317,1959,1506,1459,1459,-131,-0.03060,3.3339,0.0677,57.720,26.1,0,NONE,-66,-0.03380,2.3824,0.0574,57.800,26.1,0,NONE
12453,1957,1506,1451,1451,-173,-0.04510,3.2307,0.0935,57.670,26.1,0,NONE,-206,-0.04990,3.2997,0.1161,57.760,26.1,0,NONE
12589,1974,1507,1442,1442,-285,-0.05810,3.3934,0.1485,57.650,26.1,0,NONE,-341,-0.06130,3.4194,0.1583,57.620,26.1,0,NONE
12725,1974,1508,1434,1434,-263,-0.07270,6.0874,0.3059,57.490,26.1,0,NONE,-459,-0.07600,3.8481,0.2255,57.670,26.1,0,NONE
12861,1974,1507,1425,1425,-87,-0.08580,8.0645,0.5024,57.590,26.1,0,NONE,-651,-0.09080,3.5925,0.2537,57.580,26.1,0,NONE
12997,1942,1507,1416,1416,-529,-0.10070,6.1628,0.4812,57.480,26.1,0,NONE,-747,-0.10400,4.2902,0.3502,57.570,26.1,0,NONE
13133,1729,1506,1436,1436,-766,-0.11560,5.8872,0.5097,57.520,26.1,0,NONE,-932,-0.11560,3.4322,0.3238,57.610,26.1,0,NONE
13268,1262,1507,1471,1471,-920,-0.08260,3.2762,0.2070,57.780,26.1,0,NONE,-983,-0.06780,0.0639,0.0237,57.890,26.1,0,NONE
13404,1058,1507,1479,1479,-687,-0.02580,-4.0906,-0.1125,57.790,26.1,0,NONE,-730,-0.02260,-4.1608,-0.1162,57.890,26.1,0,NONE
13540,1054,1507,1488,1488,-565,-0.01300,-3.1856,-0.0506,57.750,26.1,0,NONE,-504,-0.00820,-4.7840,-0.0436,57.870,26.1,0,NONE
13676,1055,1512,1500,1500,-206,0.00000,1.5312,-0.0066,57.730,26.1,0,NONE,-254,0.00000,-2.7943,-0.0044,57.840,26.1,0,NONE
13812,1054,1513,1513,1513,-94,0.00000,2.3924,0.0026,57.740,26.1,0,NONE,-139,0.00000,-1.0601,-0.0014,57.830,26.1,0,NONE
13948,1054,1514,1537,1537,-77,0.00000,1.6974,0.0016,57.750,26.1,0,NONE,0,0.00000,-0.2786,-0.0004,57.820,26.1,0,NONE
14084,1031,1512,1561,1561,97,0.02220,1.8862,0.0140,57.720,26.1,0,NONE,103,0.03250,1.2348,0.0259,57.800,26.1,0,NONE
14220,1022,1513,1585,1585,173,0.07170,5.1084,0.2129,57.550,26.1,0,NONE,255,0.08200,5.4260,0.3010,57.530,26.1,0,NONE
14356,1099,1514,1609,1609,630,0.12320,11.0183,0.9549,56.970,26.1,0,NONE,612,0.13350,9.5060,0.8862,56.790,26.1,0,NONE
14492,1469,1512,1500,1500,357,0.15670,24.1632,2.9747,56.230,26.1,0,NONE,995,0.17480,9.8490,1.3443,56.300,26.1,0,NONE
14628,1471,1513,1500,1500,282,0.10760,24.1411,3.1146,57.450,26.1,0,NONE,1041,0.04750,6.3463,0.8837,57.810,26.1,0,NONE
14765,1478,1514,1500,1500,-161,0.00000,2.5434,0.1421,57.730,26.1,0,NONE,664,0.00000,7.6289,-0.0100,57.820,26.1,0,NONE
14901,1465,1514,1500,1500,-115,0.00000,1.1338,0.0001,57.720,26.1,0,NONE,374,0.00000,6.0078,0.0089,57.820,26.1,0,NONE
15036,1237,1513,1518,1518,-37,0.00000,2.5650,0.0028,57.720,26.1,0,NONE,191,0.00000,2.0532,0.0030,57.800,26.1,0,NONE
15172,1178,1515,1542,1542,-4,0.00000,1.7778,0.0002,57.690,26.1,0,NONE,34,0.00000,0.8149,0.0008,57.820,26.1,0,NONE
15308,1175,1518,1566,1566,48,0.03250,0.5413,0.0113,57.650,26.1,0,NONE,101,0.04280,1.8428,0.0507,57.520,26.1,0,NONE
15445,1206,1516,1590,1590,231,0.08200,6.3676,0.3344,57.400,26.1,0,NONE,248,0.09440,7.2524,0.4661,57.380,26.1,0,NONE
15581,1470,1514,1500,1500,636,0.13150,14.9733,1.3498,57.120,26.1,0,NONE,886,0.14180,7.2121,0.7293,56.620,26.1,0,NONE
15717,1472,1512,1500,1500,387,0.09730,22.3618,2.6191,57.060,26.1,0,NONE,829,0.02890,7.5852,0.8785,57.810,26.1,0,NONE
15853,1471,1512,1500,1500,69,0.00000,4.4443,0.1887,57.720,26.1,0,NONE,495,0.00000,5.9967,0.0042,57.810,26.1,0,NONE
15989,1369,1510,1500,1500,2,0.00000,-1.8649,-0.0017,57.690,26.1,0,NONE,144,0.00000,4.1582,0.0060,57.790,26.1,0,NONE
16125,1190,1513,1529,1529,0,0.00000,-1.3083,-0.0007,57.710,26.1,0,NONE,58,0.00000,1.2139,0.0016,57.810,26.1,0,NONE
16261,1167,1512,1553,1553,-70,0.00000,-0.4512,-0.0007,57.710,26.1,0,NONE,27,0.02020,0.6658,0.0046,57.770,26.1,0,NONE
16397,1192,1509,1578,1578,149,0.05520,2.6433,0.0864,57.570,26.1,0,NONE,163,0.06760,4.2062,0.1807,57.610,26.1,0,NONE
16533,1315,1509,1572,1572,649,0.10670,8.6134,0.6447,57.050,26.1,0,NONE,580,0.11710,8.5009,0.6800,57.080,26.1,0,NONE
16669,1472,1509,1500,1500,378,0.09440,19.4111,1.9285,57.190,26.1,0,NONE,751,0.09020,6.1803,0.6184,57.380,26.1,0,NONE
16805,1472,1508,1500,1500,-1,0.00000,6.8650,0.4792,57.710,26.1,0,NONE,470,0.00000,4.5455,0.0338,57.800,26.1,0,NONE
16941,1465,1508,1500,1500,1,0.00000,-1.9135,-0.0018,57.660,26.1,0,NONE,273,0.00000,3.4046,0.0047,57.820,26.1,0,NONE
17077,1236,1508,1518,1518,-115,0.00000,-1.0105,-0.0005,57.730,26.1,0,NONE,121,0.00000,1.4225,0.0019,57.810,26.1,0,NONE
17213,1204,1508,1542,1542,0,0.00000,1.4455,-0.0006,57.720,26.1,0,NONE,0,0.00000,0.4156,0.0004,57.800,26.1,0,NONE
17349,1228,1508,1566,1566,0,0.03050,1.7705,0.0165,57.670,26.1,0,NONE,116,0.04280,2.1896,0.0629,57.710,26.1,0,NONE
17485,1317,1508,1570,1570,240,0.07990,4.7521,0.2506,57.400,26.1,0,NONE,311,0.09230,6.8586,0.4173,57.410,26.1,0,NONE
17621,1472,1508,1500,1500,324,0.09020,14.2188,1.1620,57.260,26.1,0,NONE,554,0.09020,6.8185,0.5547,57.470,26.1,0,NONE
17757,1471,1508,1500,1500,653,0.00000,6.7090,0.3465,57.730,26.1,0,NONE,381,0.00000,1.4391,0.0168,57.790,26.1,0,NONE
17893,1459,1508,1500,1500,9,0.00000,-1.3635,-0.0017,57.690,26.1,0,NONE,273,0.00000,2.5382,0.0035,57.790,26.1,0,NONE
18029,1268,1508,1518,1518,0,0.00000,-1.4310,-0.0009,57.710,26.1,0,NONE,74,0.00000,0.9321,0.0011,57.790,26.1,0,NONE
18165,1299,1508,1542,1542,0,0.00000,-1.4525,-0.0010,57.710,26.1,0,NONE,0,0.00000,0.2213,0.0003,57.780,26.1,0,NONE
18301,1371,1508,1545,1545,0,0.03250,-0.2758,0.0089,57.680,26.1,0,NONE,0,0.04280,1.8029,0.0550,57.720,26.1,0,NONE
18437,1393,1508,1536,1536,109,0.03660,3.7684,0.1505,57.640,26.1,0,NONE,55,0.03870,4.8267,0.1882,57.750,26.1,0,NONE
18573,1470,1508,1500,1500,195,0.02020,3.4322,0.1192,57.700,26.1,0,NONE,236,0.01810,1.5453,0.0629,57.820,26.1,0,NONE
18709,1470,1508,1500,1500,90,0.00000,-2.2404,-0.0097,57.720,26.1,0,NONE,198,0.00000,2.0303,0.0022,57.820,26.1,0,NONE
18845,1340,1508,1518,1518,97,0.00000,0.2596,-0.0001,57.730,26.1,0,NONE,19,0.00000,0.6231,0.0009,57.810,26.1,0,NONE
18981,1322,1508,1542,1542,0,0.00000,1.2990,0.0010,57.720,26.1,0,NONE,0,0.00000,0.0800,-0.0001,57.820,26.1,0,NONE
19117,1354,1508,1552,1552,0,0.03050,2.3570,0.0317,57.690,26.1,0,NONE,83,0.04280,2.1045,0.0614,57.720,26.1,0,NONE
19253,1366,1508,1547,1547,194,0.05310,4.9453,0.2123,57.580,26.1,0,NONE,228,0.05110,4.8460,0.2100,57.700,26.1,0,NONE
19389,1362,1508,1549,1549,233,0.04080,3.6874,0.1370,57.690,26.1,0,NONE,356,0.04080,2.2228,0.0741,57.730,26.1,0,NONE
19525,1358,1508,1550,1550,49,0.04490,3.8662,0.1249,57.600,26.1,0,NONE,234,0.05110,3.2347,0.1268,57.680,26.1,0,NONE
19661,1335,1508,1559,1559,120,0.04900,4.9099,0.1990,57.550,26.1,0,NONE,108,0.04900,5.2882,0.2176,57.670,26.1,0,NONE
19797,1329,1508,1564,1564,45,0.06760,7.9503,0.3718,57.430,26.1,0,NONE,112,0.06960,7.4797,0.3845,57.440,26.1,0,NONE
19933,1342,1508,1558,1558,12,0.07580,12.6846,0.7970,57.280,26.1,0,NONE,50,0.07580,11.3885,0.7187,57.390,26.1,0,NONE
20069,1349,1508,1554,1554,4,0.06550,12.3984,0.7441,57.360,26.1,0,NONE,0,0.06340,11.7116,0.6775,57.470,26.1,0,NONE
20205,1382,1508,1540,1540,-118,0.05730,10.9459,0.5543,57.440,26.1,0,NONE,0,0.05520,10.4238,0.5039,57.570,26.1,0,NONE
20341,1400,1508,1533,1533,0,0.02630,9.5050,0.3905,57.630,26.1,0,NONE,0,0.02630,7.7628,0.2811,57.750,26.1,0,NONE
20477,1346,1508,1551,1551,-71,0.01190,4.2483,0.0494,57.690,26.2,0,NONE,-101,0.01190,0.9502,0.0155,57.800,26.1,0,NONE
20613,1306,1507,1569,1569,-1,0.04900,4.2914,0.1124,57.540,26.1,0,NONE,0,0.06140,5.4449,0.2062,57.570,26.2,0,NONE
20749,1350,1507,1554,1554,187,0.08610,10.5417,0.6519,57.250,26.1,0,NONE,157,0.08610,10.3705,0.7030,57.300,26.2,0,NONE
20885,1411,1507,1529,1529,12,0.05520,12.1114,0.7942,57.430,26.2,0,NONE,38,0.05520,10.6354,0.6355,57.560,26.2,0,NONE
21021,1415,1507,1500,1500,-92,0.00000,8.4076,0.3206,57.700,26.2,0,NONE,-74,0.00000,5.0036,0.2140,57.800,26.2,0,NONE
21157,1262,1507,1529,1529,-152,0.00000,3.1914,0.0035,57.700,26.2,0,NONE,-90,0.00000,-1.3553,-0.0020,57.800,26.2,0,NONE
21293,1256,1507,1553,1553,-136,0.00570,0.3842,-0.0002,57.690,26.1,0,NONE,-8,0.01810,-0.1571,0.0053,57.790,26.2,0,NONE
21429,1188,1507,1578,1578,131,0.05520,3.3719,0.1200,57.540,26.2,0,NONE,112,0.06550,5.4155,0.2342,57.540,26.2,0,NONE
21565,1470,1507,1500,1500,156,0.10670,10.8210,0.8271,57.000,26.2,0,NONE,246,0.11710,12.1719,1.0207,56.920,26.2,0,NONE
21701,1470,1505,1500,1500,295,0.05820,16.5474,1.4844,57.380,26.2,0,NONE,67,0.00000,11.4298,0.9837,57.790,26.2,0,NONE
21837,1474,1506,1500,1500,-187,0.00000,4.0079,0.0497,57.700,26.2,0,NONE,-118,0.00000,-0.5930,-0.0009,57.780,26.1,0,NONE
21973,1197,1506,1518,1518,-150,0.00000,1.0057,0.0008,57.700,26.2,0,NONE,-151,0.00000,-1.2585,-0.0017,57.800,26.2,0,NONE
22109,1070,1506,1542,1542,-38,0.00000,1.9173,0.0013,57.690,26.2,0,NONE,-1,0.00000,-0.6123,-0.0009,57.790,26.2,0,NONE
22245,1010,1506,1566,1566,0,0.03050,2.6701,0.0368,57.660,26.2,0,NONE,0,0.04280,2.2063,0.0653,57.690,26.2,0,NONE
22381,1025,1506,1590,1590,85,0.08200,8.4863,0.4435,57.290,26.2,0,NONE,175,0.09230,8.3602,0.5339,57.240,26.2,0,NONE
22517,1038,1506,1613,1613,264,0.12940,14.3980,1.3764,56.620,26.2,0,NONE,286,0.14180,15.9858,1.6803,56.550,26.2,0,NONE
22653,1109,1505,1637,1637,318,0.17890,23.7722,3.1018,55.540,26.2,0,NONE,625,0.19130,20.6043,2.9370,55.550,26.2,0,NONE
22789,1081,1505,1642,1642,343,0.17540,27.8482,4.0886,55.390,26.2,0,NONE,1179,0.22630,16.8304,2.9676,56.500,26.2,0,NONE
22925,1081,1505,1666,1666,319,0.18410,28.1854,4.2134,55.290,26.2,0,NONE,1234,0.24430,19.2048,3.6091,55.230,26.2,0,NONE
23062,1160,1505,1684,1684,308,0.17520,28.2414,4.2154,55.060,26.2,0,NONE,1550,0.30050,18.7856,3.8640,55.840,26.2,0,NONE
23198,1365,1506,1612,1612,845,0.21810,27.5434,4.0711,55.810,26.2,0,NONE,2139,0.32530,15.7875,3.8175,55.800,26.2,0,NONE
23351,1470,1506,1500,1500,542,0.16830,27.6409,4.1365,56.100,26.2,0,NONE,1226,0.12530,14.5783,2.8260,56.340,26.2,0,NONE
23487,1471,1506,1500,1500,1,0.00000,14.8558,1.3290,57.570,26.2,0,NONE,-166,0.00000,3.9065,0.3666,57.690,26.2,0,NONE
23623,1336,1506,1500,1500,-18,0.00000,1.9765,0.0007,57.630,26.2,0,NONE,-264,0.00000,-3.0500,-0.0045,57.700,26.2,0,NONE
23759,1175,1506,1529,1529,-26,0.00000,-0.1448,-0.0013,57.610,26.2,0,NONE,-166,0.00000,-2.1836,-0.0029,57.710,26.2,0,NONE
23895,1068,1506,1553,1553,0,-0.00570,-1.2791,-0.0024,57.630,26.2,0,NONE,-1,0.01810,-0.1426,0.0044,57.700,26.2,0,NONE
24031,1002,1506,1578,1578,122,0.05520,2.8814,0.1114,57.460,26.2,0,NONE,95,0.06760,5.1312,0.2253,57.460,26.2,0,NONE
24167,1024,1506,1602,1602,198,0.10670,12.2699,0.9139,56.920,26.2,0,NONE,197,0.11910,12.6445,1.0829,56.810,26.2,0,NONE
24303,1032,1506,1625,1625,312,0.15620,18.0853,2.0523,56.090,26.2,0,NONE,475,0.16450,17.7786,2.1902,56.270,26.2,0,NONE
24439,1018,1506,1649,1649,332,0.17210,25.7179,3.6583,55.360,26.2,0,NONE,1050,0.21390,16.8615,2.6952,55.800,26.2,0,NONE
24575,1047,1506,1673,1673,344,0.17840,28.0617,4.1999,55.290,26.2,0,NONE,1467,0.26550,15.8952,3.1973,56.220,26.2,0,NONE
24711,1110,1506,1697,1697,315,0.15960,28.4027,4.2643,54.980,26.2,0,NONE,1701,0.30030,17.8239,4.1041,54.930,26.2,0,NONE
24847,1307,1506,1631,1631,317,0.17280,28.4949,4.2670,54.920,26.2,0,NONE,2148,0.35210,17.0827,4.2048,55.650,26.2,0,NONE
24983,1471,1506,1500,1500,728,0.20050,26.8337,4.0714,55.560,26.2,0,NONE,1663,0.16450,13.3465,2.8692,56.070,26.2,0,NONE
25119,1471,1505,1500,1500,-49,0.00000,18.8730,2.0687,57.530,26.2,0,NONE,-153,0.00000,6.1607,0.7103,57.630,26.3,0,NONE
25255,1471,1506,1500,1500,-33,0.00000,2.4922,0.0014,57.540,26.2,0,NONE,-193,0.00000,-3.0518,-0.0044,57.650,26.3,0,NONE
25391,1471,1506,1500,1500,0,0.00000,0.5186,-0.0011,57.560,26.3,0,NONE,-169,0.00000,-2.5216,-0.0036,57.660,26.3,0,NONE
25527,1472,1506,1500,1500,0,0.00000,-1.5426,-0.0016,57.580,26.3,0,NONE,-89,0.00000,-1.2032,-0.0018,57.670,26.3,0,NONE
25663,1400,1506,1500,1500,0,0.00000,-0.0509,-0.0013,57.580,26.3,0,NONE,0,0.00000,-0.4642,-0.0005,57.680,26.3,0,NONE
25799,1272,1506,1529,1529,0,0.00000,0.6095,-0.0012,57.570,26.3,0,NONE,0,0.00000,-0.2885,-0.0003,57.670,26.3,0,NONE
25935,1225,1506,1553,1553,0,0.00570,-1.1490,-0.0017,57.580,26.3,0,NONE,-65,0.02020,0.0871,0.0094,57.660,26.3,0,NONE
26071,1177,1506,1578,1578,65,0.05520,4.4103,0.1597,57.420,26.3,0,NONE,77,0.06550,6.4465,0.2703,57.430,26.3,0,NONE
26207,1146,1506,1602,1602,234,0.10670,12.0515,0.8753,56.890,26.3,0,NONE,124,0.11910,13.6015,1.1536,56.740,26.3,0,NONE
26343,1137,1506,1625,1625,284,0.15620,18.5983,2.1469,56.200,26.3,0,NONE,302,0.16450,19.9288,2.4321,56.040,26.2,0,NONE
26479,1141,1506,1649,1649,305,0.18000,26.5841,3.8086,55.520,26.3,0,NONE,1021,0.21600,17.4042,2.7804,55.730,26.3,0,NONE
26615,1135,1506,1673,1673,789,0.25520,27.7245,4.1966,55.580,26.3,0,NONE,1094,0.25510,21.1394,4.0920,55.460,26.2,0,NONE
26751,1130,1506,1697,1697,749,0.23330,27.6326,4.2526,54.760,26.3,0,NONE,1310,0.28730,24.4743,4.7447,54.990,26.2,0,NONE
26887,1125,1507,1721,1721,653,0.19160,28.3289,4.2853,54.810,26.3,0,NONE,1570,0.28590,21.7709,4.8643,54.830,26.3,0,NONE
27023,1145,1506,1699,1699,629,0.18630,28.4024,4.3133,54.780,26.3,0,NONE,1961,0.30580,19.3869,4.9602,54.750,26.3,0,NONE
27159,1176,1506,1686,1686,642,0.18310,28.4162,4.3321,54.770,26.3,0,NONE,1864,0.28260,19.5292,4.8362,54.870,26.3,0,NONE
27295,1453,1506,1500,1500,637,0.18280,28.4021,4.2987,54.620,26.3,0,NONE,1747,0.26140,19.5420,4.5412,55.020,26.3,0,NONE
27431,1470,1506,1500,1500,601,0.14240,27.3322,3.9833,56.180,26.3,0,NONE,801,0.06810,17.8313,2.9369,57.000,26.3,0,NONE
27567,1549,1506,1500,1500,-41,0.00000,8.2750,0.5064,57.450,26.3,0,NONE,-112,0.00000,0.5280,0.0739,57.570,26.3,0,NONE
