# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,4002
# master_id,101 (esc1),slave_id,102 (esc2)
# firmware,2.1.0
# poll_ms=125,drive=PPM D6/D10
time_ms,throttle_us,steering_us,master_ppm_us,slave_ppm_us,esc1_rpm,esc1_duty,esc1_motor_a,esc1_input_a,esc1_v_in,esc1_fet_c,esc1_fault_code,esc1_fault_name,esc2_rpm,esc2_duty,esc2_motor_a,esc2_input_a,esc2_v_in,esc2_fet_c,esc2_fault_code,esc2_fault_name
7641,1500,1500,1500,1500,0,-0.14160,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15970,0.0000,0.0000,3.470,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
7779,1500,1500,1500,1500,0,-0.14830,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15860,0.0000,0.0000,3.480,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
7916,1500,1500,1500,1500,0,-0.14700,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15640,0.0000,0.0000,3.470,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8054,1500,1500,1500,1500,0,-0.14430,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15710,0.0000,0.0000,3.470,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8204,1500,1500,1500,1500,0,-0.14560,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15760,0.0000,0.0000,3.480,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8341,1500,1500,1500,1500,0,-0.14600,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15760,0.0000,0.0000,3.470,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8479,1500,1500,1500,1500,0,-0.14430,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15700,0.0000,0.0000,3.470,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8616,1500,1500,1500,1500,0,-0.14670,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15830,0.0000,0.0000,3.470,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8754,1500,1500,1500,1500,0,-0.14570,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15860,0.0000,0.0000,3.460,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
8891,1500,1500,1500,1500,0,-0.14250,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15560,0.0000,0.0000,3.460,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9029,1500,1500,1500,1500,0,-0.14620,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15870,0.0000,0.0000,3.480,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9166,1500,1500,1500,1500,0,-0.14550,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15730,0.0000,0.0000,3.480,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9304,1500,1500,1500,1500,0,-0.14400,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15950,0.0000,0.0000,3.470,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9441,1500,1500,1500,1500,0,-0.14660,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15770,0.0000,0.0000,3.470,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9579,1500,1500,1500,1500,0,-0.14670,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15730,0.0000,0.0000,3.470,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9716,1500,1500,1500,1500,0,-0.15010,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15750,0.0000,0.0000,3.480,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9854,1500,1500,1500,1500,0,-0.14610,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15670,0.0000,0.0000,3.480,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
9991,1500,1500,1500,1500,0,-0.14290,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15930,0.0000,0.0000,3.470,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10141,1500,1500,1500,1500,0,-0.14430,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16100,0.0000,0.0000,3.470,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10278,1500,1500,1500,1500,0,-0.14590,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15870,0.0000,0.0000,3.460,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10415,1500,1500,1500,1500,0,-0.14740,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15750,0.0000,0.0000,3.470,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10553,1500,1500,1500,1500,0,-0.14780,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15880,0.0000,0.0000,3.470,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10691,1500,1500,1500,1500,0,-0.14540,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15740,0.0000,0.0000,3.470,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10828,1500,1500,1500,1500,0,-0.14860,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15790,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
10966,1500,1500,1500,1500,0,-0.14550,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15930,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11103,1500,1500,1500,1500,0,-0.14890,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16210,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11240,1500,1500,1500,1500,0,-0.14750,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16290,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11378,1500,1500,1500,1500,0,-0.14510,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16040,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11515,1500,1500,1500,1500,0,-0.14920,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16050,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11653,1500,1500,1500,1500,0,-0.14510,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15890,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11791,1500,1500,1500,1500,0,-0.15020,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16220,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
11928,1500,1500,1500,1500,0,-0.15050,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15990,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12065,1500,1500,1500,1500,0,-0.14850,0.0000,0.0000,3.390,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16280,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12203,1500,1500,1500,1500,0,-0.14890,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16200,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12340,1500,1500,1500,1500,0,-0.14740,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16270,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12478,1500,1500,1500,1500,0,-0.14670,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15980,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12616,1500,1500,1500,1500,0,-0.14560,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16170,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12753,1500,1500,1500,1500,0,-0.14660,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16170,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
12890,1500,1500,1500,1500,0,-0.14640,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15990,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13028,1500,1500,1500,1500,0,-0.15150,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15990,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13165,1500,1500,1500,1500,0,-0.14930,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16080,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13316,1500,1500,1500,1500,0,-0.14630,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15870,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13454,1500,1500,1500,1500,0,-0.14940,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16130,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13592,1500,1500,1500,1500,0,-0.14500,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15990,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13729,1500,1500,1500,1500,0,-0.14890,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16060,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
13866,1500,1500,1500,1500,0,-0.14850,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15910,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14004,1500,1500,1500,1500,0,-0.14850,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16040,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14141,1500,1500,1500,1500,0,-0.14760,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16230,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14279,1500,1500,1500,1500,0,-0.15030,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16050,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14416,1500,1500,1500,1500,0,-0.14800,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15880,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14554,1500,1500,1500,1500,0,-0.14890,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15860,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14691,1500,1500,1500,1500,0,-0.14960,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16110,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14829,1500,1500,1500,1500,0,-0.14900,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15920,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
14966,1500,1500,1500,1500,0,-0.14870,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16030,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15115,1500,1500,1500,1500,0,-0.14980,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16080,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15252,1500,1500,1500,1500,0,-0.14880,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15770,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15390,1500,1500,1500,1500,0,-0.14510,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16110,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15527,1500,1500,1500,1500,0,-0.14670,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15750,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15665,1500,1500,1500,1500,0,-0.15090,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15870,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15802,1500,1500,1500,1500,0,-0.14960,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15970,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
15940,1500,1500,1500,1500,0,-0.14400,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15970,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16077,1500,1500,1500,1500,0,-0.14940,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16150,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16215,1500,1500,1500,1500,0,-0.14650,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16310,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16352,1500,1500,1500,1500,0,-0.15040,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15880,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16489,1500,1500,1500,1500,0,-0.14670,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16140,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16627,1500,1500,1500,1500,0,-0.14710,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15990,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16765,1500,1500,1500,1500,0,-0.14700,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15930,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
16902,1500,1500,1500,1500,0,-0.14670,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15910,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17040,1500,1500,1500,1500,0,-0.14530,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15930,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17177,1500,1500,1500,1500,0,-0.14410,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15850,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17314,1500,1500,1500,1500,0,-0.14870,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15930,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17452,1500,1500,1500,1500,0,-0.15120,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15890,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17589,1500,1500,1500,1500,0,-0.15210,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15980,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17727,1500,1500,1500,1500,0,-0.15050,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16040,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17865,1500,1500,1500,1500,0,-0.14890,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16110,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18002,1500,1500,1500,1500,0,-0.14940,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15820,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18139,1500,1500,1500,1500,0,-0.14940,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15970,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18290,1500,1500,1500,1500,0,-0.14670,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16030,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18428,1500,1500,1500,1500,0,-0.14710,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15980,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18565,1500,1500,1500,1500,0,-0.14620,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15950,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18703,1500,1500,1500,1500,0,-0.14880,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16090,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18841,1500,1500,1500,1500,0,-0.14800,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16050,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18978,1500,1500,1500,1500,0,-0.14730,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15800,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19115,1500,1500,1500,1500,0,-0.14770,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16130,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19253,1500,1500,1500,1500,0,-0.14730,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16100,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19390,1500,1500,1500,1500,0,-0.14760,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15660,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19528,1500,1500,1500,1500,0,-0.14730,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16010,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19666,1500,1500,1500,1500,0,-0.14790,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15780,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19803,1500,1500,1500,1500,0,-0.15080,0.0000,0.0000,3.420,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.16140,0.0000,0.0000,3.450,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19940,1500,1500,1500,1500,0,-0.14790,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15840,0.0000,0.0000,3.440,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
20078,1500,1500,1500,1500,0,-0.14930,0.0000,0.0000,3.410,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15810,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
20236,1500,1500,1500,1500,0,-0.14900,0.0000,0.0000,3.400,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15950,0.0000,0.0000,3.430,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
